type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-23 12:23:08.999,46.76739273,8.28285108,4.00,1988.085,,4.440,139,13,19,,
T,2023-02-23 12:23:09.999,46.76736315,8.28288894,4.00,1988.321,,4.470,138,13,18,,
T,2023-02-23 12:23:10.999,46.76733470,8.28293297,4.00,1988.570,,4.522,134,13,18,,
T,2023-02-23 12:23:11.999,46.76730502,8.28297501,4.00,1988.818,,4.440,136,13,18,,
T,2023-02-23 12:23:12.999,46.76727491,8.28301214,4.00,1989.037,,4.338,139,14,17,,
T,2023-02-23 12:23:13.999,46.76724585,8.28305192,4.00,1989.371,,4.433,137,13,18,,
T,2023-02-23 12:23:14.999,46.76721720,8.28309104,4.00,1989.454,,4.385,137,13,18,,
T,2023-02-23 12:23:15.999,46.76718542,8.28313355,4.00,1989.854,,4.538,137,12,18,,
T,2023-02-23 12:23:16.999,46.76715424,8.28317396,4.00,1990.274,,4.554,138,12,18,,
T,2023-02-23 12:23:17.999,46.76712621,8.28321474,4.00,1990.636,,4.395,135,10,18,,
T,2023-02-23 12:23:18.999,46.76709737,8.28325543,4.00,1991.033,,4.428,136,13,18,,
T,2023-02-23 12:23:19.999,46.76706704,8.28329410,4.00,1991.532,,4.481,138,14,18,,
T,2023-02-23 12:23:20.999,46.76703827,8.28333260,4.00,1992.191,,4.402,137,15,18,,
T,2023-02-23 12:23:21.999,46.76700993,8.28337229,4.00,1992.583,,4.480,136,13,18,,
T,2023-02-23 12:23:22.999,46.76698040,8.28341198,4.00,1992.953,,4.493,137,13,18,,
T,2023-02-23 12:23:23.999,46.76695060,8.28345220,4.00,1993.623,,4.467,137,14,18,,
T,2023-02-23 12:23:24.999,46.76692128,8.28349353,4.00,1994.219,,4.447,136,14,18,,
T,2023-02-23 12:23:25.999,46.76689145,8.28353276,6.00,1994.859,,4.397,137,14,18,,
T,2023-02-23 12:23:26.999,46.76686130,8.28357148,4.00,1995.412,,4.415,138,14,17,,
T,2023-02-23 12:23:27.999,46.76683310,8.28361185,4.00,1996.195,,4.371,135,14,18,,
T,2023-02-23 12:23:28.999,46.76680427,8.28365236,4.00,1996.970,,4.438,136,14,17,,
T,2023-02-23 12:23:29.999,46.76677501,8.28369335,4.00,1996.883,,4.224,136,13,17,,
T,2023-02-23 12:23:30.999,46.76674574,8.28373308,4.00,1997.660,,4.392,137,12,18,,
T,2023-02-23 12:23:31.999,46.76671745,8.28377515,4.00,1998.422,,4.467,135,13,18,,
T,2023-02-23 12:23:32.999,46.76668775,8.28381460,4.00,1999.364,,4.398,137,13,18,,
T,2023-02-23 12:23:33.999,46.76665861,8.28385212,4.00,2000.146,,4.376,139,14,18,,
T,2023-02-23 12:23:34.999,46.76663163,8.28389075,4.00,2001.066,,4.287,135,12,18,,
T,2023-02-23 12:23:35.999,46.76660479,8.28393018,4.00,2002.029,,4.286,135,10,18,,
T,2023-02-23 12:23:36.999,46.76658076,8.28396556,8.00,2001.992,,3.805,136,8,19,,
T,2023-02-23 12:23:37.999,46.76655864,8.28399944,6.00,2001.559,,3.973,136,11,18,,
T,2023-02-23 12:23:38.999,46.76653167,8.28404090,6.00,2002.391,,4.502,134,12,18,,
T,2023-02-23 12:23:39.999,46.76650131,8.28407937,6.00,2002.868,,4.446,138,12,19,,
T,2023-02-23 12:23:40.999,46.76647151,8.28411668,6.00,2003.421,,4.415,139,13,19,,
T,2023-02-23 12:23:41.999,46.76644433,8.28415792,4.00,2004.032,,4.407,135,14,18,,
T,2023-02-23 12:23:42.999,46.76641781,8.28419719,4.00,2004.110,,4.413,135,14,19,,
T,2023-02-23 12:23:43.999,46.76638627,8.28423442,4.00,2004.846,,4.482,140,14,17,,
T,2023-02-23 12:23:44.999,46.76635596,8.28427322,4.00,2005.456,,4.510,138,14,17,,
T,2023-02-23 12:23:45.999,46.76632718,8.28431634,4.00,2006.383,,4.509,135,14,18,,
T,2023-02-23 12:23:46.999,46.76629712,8.28435814,4.00,2007.135,,4.392,136,13,18,,
T,2023-02-23 12:23:47.999,46.76626523,8.28439866,4.00,2007.871,,4.451,139,14,18,,
T,2023-02-23 12:23:48.999,46.76623544,8.28443827,4.00,2008.522,,4.307,137,14,18,,
T,2023-02-23 12:23:49.999,46.76620853,8.28447788,4.00,2009.423,,4.254,135,14,18,,
T,2023-02-23 12:23:50.999,46.76618209,8.28451635,4.00,2009.462,,4.139,135,12,18,,
T,2023-02-23 12:23:51.999,46.76615550,8.28455542,4.00,2009.631,,3.753,136,14,18,,
T,2023-02-23 12:23:52.999,46.76613247,8.28458889,4.00,2010.371,,3.758,136,14,18,,
T,2023-02-23 12:23:53.999,46.76610829,8.28462279,4.00,2010.413,,3.690,136,14,19,,
T,2023-02-23 12:23:54.999,46.76608516,8.28465473,4.00,2011.354,,3.551,137,14,18,,
T,2023-02-23 12:23:55.999,46.76606017,8.28468960,4.00,2012.084,,3.718,138,14,18,,
T,2023-02-23 12:23:56.999,46.76603592,8.28472609,4.00,2012.931,,4.018,136,14,18,,
T,2023-02-23 12:23:57.999,46.76600929,8.28476273,4.00,2013.968,,4.244,137,14,18,,
T,2023-02-23 12:23:58.999,46.76598008,8.28480150,4.00,2015.273,,4.390,138,14,18,,
T,2023-02-23 12:23:59.999,46.76595159,8.28484193,4.00,2016.625,,4.463,136,14,18,,
T,2023-02-23 12:24:00.999,46.76592131,8.28488232,4.00,2017.966,,4.454,136,14,18,,
T,2023-02-23 12:24:01.999,46.76589204,8.28492042,4.00,2018.970,,4.307,137,14,18,,
T,2023-02-23 12:24:02.999,46.76586376,8.28495874,4.00,2020.030,,4.262,137,14,19,,
T,2023-02-23 12:24:03.999,46.76583657,8.28499873,4.00,2021.271,,4.306,136,14,18,,
T,2023-02-23 12:24:04.999,46.76580807,8.28503754,4.00,2022.602,,4.332,136,14,18,,
T,2023-02-23 12:24:05.999,46.76577907,8.28507696,4.00,2023.952,,4.310,138,14,18,,
T,2023-02-23 12:24:06.999,46.76575078,8.28511559,4.00,2025.226,,4.343,137,14,18,,
T,2023-02-23 12:24:07.999,46.76572288,8.28515381,4.00,2026.610,,4.218,136,13,18,,
T,2023-02-23 12:24:08.999,46.76569487,8.28519177,4.00,2027.822,,4.213,137,12,18,,
T,2023-02-23 12:24:09.999,46.76566540,8.28523102,6.00,2029.205,,4.373,137,14,18,,
T,2023-02-23 12:24:10.999,46.76563702,8.28527057,6.00,2030.645,,4.312,136,13,18,,
T,2023-02-23 12:24:11.999,46.76560929,8.28530837,6.00,2032.066,,4.267,137,13,18,,
T,2023-02-23 12:24:12.999,46.76558131,8.28534479,6.00,2033.468,,4.162,138,13,18,,
T,2023-02-23 12:24:13.999,46.76555411,8.28538292,6.00,2034.963,,4.177,136,12,18,,
T,2023-02-23 12:24:14.999,46.76552696,8.28542132,4.00,2036.574,,4.225,136,10,18,,
T,2023-02-23 12:24:15.999,46.76549999,8.28545868,4.00,2036.283,,3.790,137,12,18,,
T,2023-02-23 12:24:16.999,46.76546774,8.28550069,6.00,2036.640,,4.772,137,14,18,,
T,2023-02-23 12:24:17.999,46.76543670,8.28554255,4.00,2036.887,,4.503,137,12,18,,
T,2023-02-23 12:24:18.999,46.76540734,8.28558222,4.00,2036.851,,4.002,137,12,18,,
T,2023-02-23 12:24:19.999,46.76537772,8.28562034,4.00,2037.429,,4.356,138,12,18,,
T,2023-02-23 12:24:20.999,46.76534876,8.28566108,4.00,2037.921,,4.600,136,11,18,,
T,2023-02-23 12:24:21.999,46.76532198,8.28570002,4.00,2038.483,,4.408,135,12,18,,
T,2023-02-23 12:24:22.999,46.76529334,8.28573690,4.00,2039.143,,4.371,138,11,18,,
T,2023-02-23 12:24:23.999,46.76526305,8.28577608,4.00,2039.672,,4.610,138,12,18,,
T,2023-02-23 12:24:24.999,46.76523532,8.28581643,4.00,2040.347,,4.467,135,12,18,,
T,2023-02-23 12:24:25.999,46.76520790,8.28585426,4.00,2040.970,,4.256,136,12,18,,
T,2023-02-23 12:24:26.999,46.76517761,8.28589141,4.00,2041.720,,4.444,139,13,18,,
T,2023-02-23 12:24:27.999,46.76514856,8.28593007,4.00,2042.371,,4.389,137,13,18,,
T,2023-02-23 12:24:28.999,46.76512128,8.28597039,4.00,2042.986,,4.375,135,14,18,,
T,2023-02-23 12:24:29.999,46.76509059,8.28601108,6.00,2043.783,,4.497,137,14,18,,
T,2023-02-23 12:24:30.999,46.76506054,8.28604974,6.00,2044.544,,4.414,137,14,18,,
T,2023-02-23 12:24:31.999,46.76503282,8.28608930,6.00,2045.401,,4.420,135,14,18,,
T,2023-02-23 12:24:32.999,46.76500469,8.28613004,6.00,2046.228,,4.370,135,13,18,,
T,2023-02-23 12:24:33.999,46.76497491,8.28616772,6.00,2047.168,,4.320,138,10,18,,
T,2023-02-23 12:24:34.999,46.76494631,8.28620490,6.00,2048.207,,4.375,137,14,18,,
T,2023-02-23 12:24:35.999,46.76491840,8.28624403,6.00,2048.427,,4.385,136,13,18,,
T,2023-02-23 12:24:36.999,46.76489177,8.28628164,4.00,2048.590,,4.406,136,13,18,,
T,2023-02-23 12:24:37.999,46.76486283,8.28631878,6.00,2048.838,,4.455,138,14,18,,
T,2023-02-23 12:24:38.999,46.76483528,8.28635702,6.00,2049.238,,4.485,136,14,18,,
T,2023-02-23 12:24:39.999,46.76480805,8.28639735,6.00,2049.551,,4.554,135,13,18,,
T,2023-02-23 12:24:40.999,46.76477787,8.28643708,4.00,2049.955,,4.437,138,12,18,,
T,2023-02-23 12:24:41.999,46.76474789,8.28647573,6.00,2050.384,,4.372,138,15,18,,
T,2023-02-23 12:24:42.999,46.76471888,8.28651698,6.00,2050.707,,4.455,134,15,18,,
T,2023-02-23 12:24:43.999,46.76468792,8.28655994,6.00,2051.101,,4.487,137,14,18,,
T,2023-02-23 12:24:44.999,46.76465697,8.28659976,6.00,2051.467,,4.482,138,15,18,,
T,2023-02-23 12:24:45.999,46.76462753,8.28664231,6.00,2051.996,,4.554,137,15,18,,
T,2023-02-23 12:24:46.999,46.76459970,8.28668323,6.00,2052.267,,4.513,136,14,18,,
T,2023-02-23 12:24:47.999,46.76457064,8.28672081,4.00,2052.823,,4.393,138,14,18,,
T,2023-02-23 12:24:48.999,46.76454146,8.28675953,4.00,2053.374,,4.391,138,13,18,,
T,2023-02-23 12:24:49.999,46.76451408,8.28680106,4.00,2053.949,,4.419,135,12,18,,
T,2023-02-23 12:24:50.999,46.76448527,8.28684071,4.00,2054.423,,4.396,137,11,18,,
T,2023-02-23 12:24:51.999,46.76445484,8.28688031,4.00,2054.695,,4.475,138,15,18,,
T,2023-02-23 12:24:52.999,46.76442561,8.28692209,4.00,2055.048,,4.554,136,15,18,,
T,2023-02-23 12:24:53.999,46.76439633,8.28696389,4.00,2055.381,,4.509,136,15,18,,
T,2023-02-23 12:24:54.999,46.76436653,8.28700336,4.00,2055.827,,4.446,137,15,18,,
T,2023-02-23 12:24:55.999,46.76433701,8.28704291,4.00,2056.312,,4.447,137,13,18,,
T,2023-02-23 12:24:56.999,46.76430893,8.28708382,4.00,2056.681,,4.405,135,13,18,,
T,2023-02-23 12:24:57.999,46.76427915,8.28712428,4.00,2057.193,,4.448,137,15,19,,
T,2023-02-23 12:24:58.999,46.76424885,8.28716424,4.00,2057.631,,4.445,137,15,19,,
T,2023-02-23 12:24:59.999,46.76421862,8.28720511,6.00,2058.101,,4.509,136,14,19,,
T,2023-02-23 12:25:00.999,46.76418895,8.28724536,4.00,2058.258,,4.478,136,15,19,,
T,2023-02-23 12:25:01.999,46.76415777,8.28728418,4.00,2058.855,,4.468,138,14,19,,
T,2023-02-23 12:25:02.999,46.76412827,8.28732420,4.00,2059.478,,4.405,137,13,19,,
T,2023-02-23 12:25:03.999,46.76409908,8.28736426,4.00,2060.096,,4.381,135,14,19,,
T,2023-02-23 12:25:04.999,46.76407089,8.28740160,4.00,2060.734,,4.399,137,13,19,,
T,2023-02-23 12:25:05.999,46.76404174,8.28743931,4.00,2061.414,,4.403,137,15,18,,
T,2023-02-23 12:25:06.999,46.76401377,8.28748039,4.00,2062.128,,4.457,136,13,18,,
T,2023-02-23 12:25:07.999,46.76398702,8.28751963,4.00,2062.807,,4.472,136,14,18,,
T,2023-02-23 12:25:08.999,46.76395722,8.28755816,4.00,2063.495,,4.467,138,12,18,,
T,2023-02-23 12:25:09.999,46.76392851,8.28759689,4.00,2064.336,,4.358,137,14,18,,
T,2023-02-23 12:25:10.999,46.76390149,8.28763654,4.00,2065.110,,4.359,135,14,18,,
T,2023-02-23 12:25:11.999,46.76387245,8.28767744,4.00,2066.020,,4.448,137,14,18,,
T,2023-02-23 12:25:12.999,46.76384243,8.28771710,4.00,2066.770,,4.375,139,15,18,,
T,2023-02-23 12:25:13.999,46.76381417,8.28775884,6.00,2067.688,,4.387,136,15,18,,
T,2023-02-23 12:25:14.999,46.76378652,8.28779902,4.00,2068.529,,4.402,136,14,18,,
T,2023-02-23 12:25:15.999,46.76375664,8.28783872,4.00,2069.383,,4.433,138,14,18,,
T,2023-02-23 12:25:16.999,46.76372807,8.28787731,4.00,2070.338,,4.389,138,14,18,,
T,2023-02-23 12:25:17.999,46.76370126,8.28791690,4.00,2071.243,,4.329,135,13,18,,
T,2023-02-23 12:25:18.999,46.76367326,8.28795792,4.00,2071.383,,4.268,135,13,18,,
T,2023-02-23 12:25:19.999,46.76364426,8.28799477,4.00,2072.562,,4.304,138,15,18,,
T,2023-02-23 12:25:20.999,46.76361742,8.28803447,4.00,2073.774,,4.284,135,13,18,,
T,2023-02-23 12:25:21.999,46.76358918,8.28807065,4.00,2074.803,,4.356,137,12,18,,
T,2023-02-23 12:25:22.999,46.76355838,8.28811051,4.00,2075.124,,4.470,138,15,18,,
T,2023-02-23 12:25:23.999,46.76352685,8.28815311,4.00,2075.414,,4.656,137,15,18,,
T,2023-02-23 12:25:24.999,46.76349786,8.28819673,4.00,2075.616,,4.430,136,14,18,,
T,2023-02-23 12:25:25.999,46.76346907,8.28823653,4.00,2075.886,,4.373,137,15,18,,
T,2023-02-23 12:25:26.999,46.76344014,8.28827540,4.00,2076.206,,4.500,138,15,18,,
T,2023-02-23 12:25:27.999,46.76341153,8.28831650,6.00,2076.557,,4.451,136,15,18,,
T,2023-02-23 12:25:28.999,46.76338339,8.28835703,4.00,2077.005,,4.447,136,15,18,,
T,2023-02-23 12:25:29.999,46.76335211,8.28839828,4.00,2077.476,,4.508,137,15,18,,
T,2023-02-23 12:25:30.999,46.76332203,8.28843832,4.00,2077.744,,4.548,137,14,18,,
T,2023-02-23 12:25:31.999,46.76329400,8.28847885,6.00,2078.210,,4.423,135,14,18,,
T,2023-02-23 12:25:32.999,46.76326632,8.28851725,6.00,2078.722,,4.408,137,15,18,,
T,2023-02-23 12:25:33.999,46.76323735,8.28855525,6.00,2079.175,,4.381,137,15,18,,
T,2023-02-23 12:25:34.999,46.76320904,8.28859393,6.00,2079.668,,4.423,136,15,18,,
T,2023-02-23 12:25:35.999,46.76318076,8.28863324,6.00,2080.191,,4.493,136,15,18,,
T,2023-02-23 12:25:36.999,46.76315151,8.28867257,4.00,2080.836,,4.472,137,15,18,,
T,2023-02-23 12:25:37.999,46.76312229,8.28871290,4.00,2081.395,,4.464,137,15,18,,
T,2023-02-23 12:25:38.999,46.76309322,8.28875385,4.00,2081.984,,4.444,136,15,18,,
T,2023-02-23 12:25:39.999,46.76306517,8.28879325,4.00,2082.619,,4.379,137,15,18,,
T,2023-02-23 12:25:40.999,46.76303628,8.28883258,4.00,2083.166,,4.377,137,14,18,,
T,2023-02-23 12:25:41.999,46.76300769,8.28887293,4.00,2083.808,,4.419,136,15,18,,
T,2023-02-23 12:25:42.999,46.76297855,8.28891257,4.00,2084.565,,4.426,136,14,18,,
T,2023-02-23 12:25:43.999,46.76294939,8.28895144,4.00,2085.343,,4.413,137,14,18,,
T,2023-02-23 12:25:44.999,46.76291983,8.28899137,4.00,2086.156,,4.412,137,14,18,,
T,2023-02-23 12:25:45.999,46.76289061,8.28903284,4.00,2086.951,,4.435,137,15,18,,
T,2023-02-23 12:25:46.999,46.76286159,8.28907265,4.00,2087.819,,4.371,137,15,18,,
T,2023-02-23 12:25:47.999,46.76283300,8.28911234,4.00,2088.579,,4.387,137,15,18,,
T,2023-02-23 12:25:48.999,46.76280420,8.28915128,4.00,2089.436,,4.352,137,14,18,,
T,2023-02-23 12:25:49.999,46.76277607,8.28918936,4.00,2090.329,,4.337,137,14,18,,
T,2023-02-23 12:25:50.999,46.76274669,8.28922836,4.00,2091.301,,4.426,137,14,18,,
T,2023-02-23 12:25:51.999,46.76271782,8.28926741,6.00,2092.280,,4.387,137,14,18,,
T,2023-02-23 12:25:52.999,46.76268909,8.28930707,4.00,2093.280,,4.396,137,13,18,,
T,2023-02-23 12:25:53.999,46.76266067,8.28934343,4.00,2093.588,,4.175,138,13,18,,
T,2023-02-23 12:25:54.999,46.76263138,8.28938433,6.00,2093.647,,4.524,137,14,19,,
T,2023-02-23 12:25:55.999,46.76260245,8.28942416,6.00,2093.679,,4.469,137,15,18,,
T,2023-02-23 12:25:56.999,46.76257480,8.28946283,6.00,2093.821,,4.345,136,15,18,,
T,2023-02-23 12:25:57.999,46.76254502,8.28950296,4.00,2093.914,,4.527,137,15,18,,
T,2023-02-23 12:25:58.999,46.76251549,8.28954318,4.00,2094.113,,4.560,137,14,18,,
T,2023-02-23 12:25:59.999,46.76248671,8.28958331,4.00,2094.411,,4.431,136,15,18,,
T,2023-02-23 12:26:00.999,46.76245695,8.28962364,4.00,2094.641,,4.467,137,15,18,,
T,2023-02-23 12:26:01.999,46.76242743,8.28966387,4.00,2094.757,,4.498,137,15,18,,
T,2023-02-23 12:26:02.999,46.76239889,8.28970449,4.00,2094.960,,4.400,136,14,18,,
T,2023-02-23 12:26:03.999,46.76237047,8.28974539,4.00,2095.260,,4.401,136,15,18,,
T,2023-02-23 12:26:04.999,46.76234078,8.28978562,4.00,2095.504,,4.481,137,15,18,,
T,2023-02-23 12:26:05.999,46.76231139,8.28982553,4.00,2095.789,,4.506,137,15,18,,
T,2023-02-23 12:26:06.999,46.76228233,8.28986599,4.00,2096.182,,4.465,137,15,18,,
T,2023-02-23 12:26:07.999,46.76225311,8.28990655,4.00,2096.652,,4.489,137,15,19,,
T,2023-02-23 12:26:08.999,46.76222466,8.28994635,4.00,2097.028,,4.439,136,15,18,,
T,2023-02-23 12:26:09.999,46.76219567,8.28998555,4.00,2097.509,,4.418,137,13,18,,
T,2023-02-23 12:26:10.999,46.76216626,8.29002424,4.00,2097.932,,4.414,137,14,18,,
T,2023-02-23 12:26:11.999,46.76213744,8.29006329,4.00,2098.360,,4.414,137,13,18,,
T,2023-02-23 12:26:12.999,46.76210837,8.29010406,4.00,2098.947,,4.474,136,14,18,,
T,2023-02-23 12:26:13.999,46.76207916,8.29014379,4.00,2099.492,,4.471,136,13,18,,
T,2023-02-23 12:26:14.999,46.76204956,8.29018389,4.00,2100.114,,4.477,137,14,19,,
T,2023-02-23 12:26:15.999,46.76202044,8.29022379,4.00,2100.731,,4.438,137,14,18,,
T,2023-02-23 12:26:16.999,46.76199244,8.29026330,4.00,2101.401,,4.392,136,14,18,,
T,2023-02-23 12:26:17.999,46.76196383,8.29030276,4.00,2101.985,,4.383,137,14,18,,
T,2023-02-23 12:26:18.999,46.76193550,8.29034107,4.00,2102.711,,4.307,137,13,18,,
T,2023-02-23 12:26:19.999,46.76190662,8.29038094,4.00,2103.343,,4.442,137,13,18,,
T,2023-02-23 12:26:20.999,46.76187743,8.29042069,4.00,2104.060,,4.478,137,15,18,,
T,2023-02-23 12:26:21.999,46.76184830,8.29046038,4.00,2104.796,,4.429,137,15,18,,
T,2023-02-23 12:26:22.999,46.76181936,8.29050055,4.00,2105.587,,4.428,137,14,18,,
T,2023-02-23 12:26:23.999,46.76179096,8.29054021,4.00,2106.420,,4.361,136,12,18,,
T,2023-02-23 12:26:24.999,46.76176110,8.29058139,4.00,2107.595,,4.561,137,14,18,,
T,2023-02-23 12:26:25.999,46.76173281,8.29062140,4.00,2108.366,,4.361,136,15,18,,
T,2023-02-23 12:26:26.999,46.76170427,8.29066143,4.00,2109.067,,4.431,136,14,18,,
T,2023-02-23 12:26:27.999,46.76167488,8.29070139,4.00,2109.844,,4.455,137,14,18,,
T,2023-02-23 12:26:28.999,46.76164600,8.29074125,4.00,2110.699,,4.400,137,14,18,,
T,2023-02-23 12:26:29.999,46.76161700,8.29078148,4.00,2111.528,,4.432,136,15,18,,
T,2023-02-23 12:26:30.999,46.76158780,8.29082057,4.00,2112.507,,4.408,137,15,18,,
T,2023-02-23 12:26:31.999,46.76155912,8.29085956,4.00,2113.378,,4.339,137,14,18,,
T,2023-02-23 12:26:32.999,46.76153064,8.29089842,4.00,2114.234,,4.357,137,14,18,,
T,2023-02-23 12:26:33.999,46.76150231,8.29093753,4.00,2115.080,,4.339,137,14,18,,
T,2023-02-23 12:26:34.999,46.76147337,8.29097727,4.00,2115.935,,4.425,137,14,18,,
T,2023-02-23 12:26:35.999,46.76144458,8.29101625,4.00,2116.966,,4.381,137,15,18,,
T,2023-02-23 12:26:36.999,46.76141558,8.29105615,4.00,2117.870,,4.396,137,14,18,,
T,2023-02-23 12:26:37.999,46.76138680,8.29109587,4.00,2118.951,,4.394,137,15,18,,
T,2023-02-23 12:26:38.999,46.76135885,8.29113451,4.00,2120.054,,4.305,137,15,18,,
T,2023-02-23 12:26:39.999,46.76133064,8.29117307,4.00,2121.094,,4.292,137,14,18,,
T,2023-02-23 12:26:40.999,46.76130323,8.29121165,4.00,2122.205,,4.259,136,14,18,,
T,2023-02-23 12:26:41.999,46.76127502,8.29125079,4.00,2123.284,,4.333,136,15,18,,
T,2023-02-23 12:26:42.999,46.76124576,8.29128899,4.00,2124.538,,4.365,138,13,18,,
T,2023-02-23 12:26:43.999,46.76121745,8.29132776,4.00,2125.792,,4.298,137,15,18,,
T,2023-02-23 12:26:44.999,46.76118957,8.29136745,4.00,2127.047,,4.344,136,15,18,,
T,2023-02-23 12:26:45.999,46.76116147,8.29140657,4.00,2128.265,,4.290,136,14,18,,
T,2023-02-23 12:26:46.999,46.76113328,8.29144443,4.00,2129.482,,4.258,136,15,18,,
T,2023-02-23 12:26:47.999,46.76110567,8.29148260,4.00,2130.730,,4.233,137,15,18,,
T,2023-02-23 12:26:48.999,46.76107811,8.29152157,4.00,2132.014,,4.273,136,14,18,,
T,2023-02-23 12:26:49.999,46.76105002,8.29155934,4.00,2133.323,,4.274,137,13,18,,
T,2023-02-23 12:26:50.999,46.76102570,8.29159123,4.00,2134.475,,3.673,138,13,18,,
T,2023-02-23 12:26:51.999,46.76101029,8.29161259,4.00,2135.434,,2.358,136,15,18,,
T,2023-02-23 12:26:52.999,46.76100854,8.29161556,4.00,2135.548,,0.301,136,14,19,,
T,2023-02-23 12:26:53.999,46.76101349,8.29160710,4.00,2135.422,,0.754,224,15,19,,
T,2023-02-23 12:26:54.999,46.76101598,8.29160428,4.00,2135.719,,0.378,224,15,19,,
T,2023-02-23 12:26:55.999,46.76101598,8.29160428,4.00,2135.649,,0.000,,15,19,,
T,2023-02-23 12:26:56.999,46.76101294,8.29160904,4.00,2135.692,,0.350,213,15,19,,
T,2023-02-23 12:26:57.999,46.76101294,8.29160904,4.00,2135.576,,0.000,,14,19,,
T,2023-02-23 12:26:58.999,46.76101294,8.29160904,4.00,2135.700,,0.000,,15,19,,
T,2023-02-23 12:26:59.999,46.76101294,8.29160904,4.00,2135.694,,0.000,,15,18,,
T,2023-02-23 12:27:00.999,46.76101294,8.29160904,4.00,2135.714,,0.000,,15,19,,
T,2023-02-23 12:27:01.999,46.76101112,8.29161172,4.00,2135.816,,0.288,203,15,19,,
T,2023-02-23 12:27:02.999,46.76101112,8.29161172,4.00,2135.861,,0.000,,15,19,,
T,2023-02-23 12:27:03.999,46.76101112,8.29161172,4.00,2135.986,,0.000,,15,18,,
T,2023-02-23 12:27:04.999,46.76101112,8.29161172,4.00,2135.890,,0.000,,15,18,,
T,2023-02-23 12:27:05.999,46.76101112,8.29161172,4.00,2135.916,,0.000,,14,18,,
T,2023-02-23 12:27:06.999,46.76101112,8.29161172,4.00,2135.972,,0.000,,15,18,,
T,2023-02-23 12:27:07.999,46.76101112,8.29161172,4.00,2135.962,,0.000,,15,18,,
T,2023-02-23 12:27:08.999,46.76101112,8.29161172,4.00,2135.961,,0.000,,14,18,,
T,2023-02-23 12:27:09.999,46.76101112,8.29161172,6.00,2135.977,,0.000,,15,18,,
T,2023-02-23 12:27:10.999,46.76101112,8.29161172,4.00,2135.963,,0.000,,14,18,,
T,2023-02-23 12:27:11.999,46.76101112,8.29161172,4.00,2135.930,,0.000,,13,18,,
T,2023-02-23 12:27:12.999,46.76101112,8.29161172,4.00,2135.923,,0.000,,14,18,,
T,2023-02-23 12:27:13.999,46.76101112,8.29161172,4.00,2135.936,,0.000,,13,18,,
T,2023-02-23 12:27:14.999,46.76101112,8.29161172,6.00,2135.913,,0.000,,14,18,,
T,2023-02-23 12:27:15.999,46.76101112,8.29161172,6.00,2135.903,,0.000,,14,18,,
T,2023-02-23 12:27:16.999,46.76101112,8.29161172,6.00,2135.919,,0.000,,14,18,,
T,2023-02-23 12:27:17.999,46.76101112,8.29161172,6.00,2135.957,,0.000,,13,18,,
T,2023-02-23 12:27:18.999,46.76101112,8.29161172,4.00,2135.914,,0.000,,13,18,,
T,2023-02-23 12:27:19.999,46.76101112,8.29161172,4.00,2135.889,,0.000,,15,18,,
T,2023-02-23 12:27:20.999,46.76101112,8.29161172,4.00,2135.906,,0.000,,15,18,,
T,2023-02-23 12:27:21.999,46.76101112,8.29161172,4.00,2135.853,,0.000,,15,18,,
T,2023-02-23 12:27:22.999,46.76101112,8.29161172,4.00,2135.839,,0.000,,14,18,,
T,2023-02-23 12:27:23.999,46.76101112,8.29161172,4.00,2135.838,,0.000,,14,18,,
T,2023-02-23 12:27:24.999,46.76101112,8.29161172,4.00,2135.933,,0.000,,13,18,,
T,2023-02-23 12:27:25.999,46.76101112,8.29161172,4.00,2135.874,,0.000,,15,18,,
T,2023-02-23 12:27:26.999,46.76101112,8.29161172,4.00,2135.854,,0.000,,13,18,,
T,2023-02-23 12:27:27.999,46.76101112,8.29161172,4.00,2135.919,,0.000,,14,18,,
T,2023-02-23 12:27:28.999,46.76101112,8.29161172,4.00,2135.900,,0.000,,15,18,,
T,2023-02-23 12:27:29.999,46.76101112,8.29161172,4.00,2135.836,,0.000,,13,18,,
T,2023-02-23 12:27:30.999,46.76101112,8.29161172,4.00,2136.031,,0.000,,13,18,,
T,2023-02-23 12:27:31.999,46.76101112,8.29161172,4.00,2136.033,,0.000,,14,18,,
T,2023-02-23 12:27:32.999,46.76101112,8.29161172,4.00,2136.018,,0.000,,15,18,,
T,2023-02-23 12:27:33.999,46.76101112,8.29161172,4.00,2136.018,,0.000,,14,18,,
T,2023-02-23 12:27:34.999,46.76101112,8.29161172,4.00,2136.033,,0.000,,15,18,,
T,2023-02-23 12:27:35.999,46.76101112,8.29161172,4.00,2136.029,,0.000,,15,18,,
T,2023-02-23 12:27:36.999,46.76101112,8.29161172,4.00,2136.038,,0.000,,15,18,,
T,2023-02-23 12:27:37.999,46.76101112,8.29161172,4.00,2136.064,,0.000,,14,18,,
T,2023-02-23 12:27:38.999,46.76101112,8.29161172,4.00,2136.069,,0.000,,15,18,,
T,2023-02-23 12:27:39.999,46.76099710,8.29162842,4.00,2136.319,,0.841,140,15,18,,
T,2023-02-23 12:27:40.999,46.76098960,8.29163718,4.00,2136.196,,0.819,140,15,18,,
T,2023-02-23 12:27:41.999,46.76098150,8.29164810,4.00,2136.838,,1.137,138,15,19,,
