type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-01-07 12:17:01.999,47.13123477,10.25909424,0.75,1516.881,,2.734,312,12,12,,
T,2023-01-07 12:17:02.999,47.13125056,10.25906849,0.75,1518.251,,2.724,312,12,12,,
T,2023-01-07 12:17:03.999,47.13126642,10.25904235,0.75,1519.517,,2.717,312,12,12,,
T,2023-01-07 12:17:04.999,47.13128258,10.25901598,0.75,1520.755,,2.714,312,12,12,,
T,2023-01-07 12:17:05.999,47.13129890,10.25898973,0.75,1521.999,,2.712,313,12,12,,
T,2023-01-07 12:17:06.999,47.13131486,10.25896300,0.75,1523.379,,2.709,312,12,12,,
T,2023-01-07 12:17:07.999,47.13133066,10.25893681,0.75,1524.688,,2.704,312,12,12,,
T,2023-01-07 12:17:08.999,47.13134686,10.25891081,0.75,1525.971,,2.700,312,12,12,,
T,2023-01-07 12:17:09.999,47.13136268,10.25888469,0.75,1527.287,,2.695,312,12,12,,
T,2023-01-07 12:17:10.999,47.13137878,10.25885853,0.75,1528.634,,2.692,312,12,12,,
T,2023-01-07 12:17:11.999,47.13139487,10.25883299,0.75,1530.008,,2.687,312,12,12,,
T,2023-01-07 12:17:12.999,47.13141118,10.25880663,0.75,1531.109,,2.687,312,12,12,,
T,2023-01-07 12:17:13.999,47.13142818,10.25878135,2.00,1531.108,,2.684,312,11,12,,
T,2023-01-07 12:17:14.999,47.13144713,10.25875288,2.00,1532.230,,2.710,313,12,12,,
T,2023-01-07 12:17:15.999,47.13146605,10.25872712,2.00,1533.175,,2.723,312,12,12,,
T,2023-01-07 12:17:16.999,47.13148435,10.25870215,2.00,1534.236,,2.728,312,12,12,,
T,2023-01-07 12:17:17.999,47.13150217,10.25867533,2.00,1535.275,,2.738,312,12,12,,
T,2023-01-07 12:17:18.999,47.13152045,10.25864808,2.00,1536.301,,2.752,312,12,12,,
T,2023-01-07 12:17:19.999,47.13153757,10.25862259,2.00,1537.395,,2.750,312,12,12,,
T,2023-01-07 12:17:20.999,47.13155496,10.25859679,2.00,1538.512,,2.750,312,12,12,,
T,2023-01-07 12:17:21.999,47.13157230,10.25857025,2.00,1539.660,,2.753,312,12,12,,
T,2023-01-07 12:17:22.999,47.13158910,10.25854431,2.00,1540.707,,2.750,312,12,12,,
T,2023-01-07 12:17:23.999,47.13160621,10.25851685,2.00,1541.826,,2.756,312,12,12,,
T,2023-01-07 12:17:24.999,47.13162423,10.25849028,2.00,1542.888,,2.763,312,11,12,,
T,2023-01-07 12:17:25.999,47.13164074,10.25846426,1.50,1544.053,,2.758,312,12,12,,
T,2023-01-07 12:17:26.999,47.13165766,10.25843718,1.50,1545.129,,2.759,312,11,12,,
T,2023-01-07 12:17:27.999,47.13167462,10.25840961,1.50,1546.257,,2.763,312,12,12,,
T,2023-01-07 12:17:28.999,47.13169154,10.25838351,1.50,1547.397,,2.760,312,12,12,,
T,2023-01-07 12:17:29.999,47.13170761,10.25835695,1.50,1548.582,,2.754,312,12,12,,
T,2023-01-07 12:17:30.999,47.13172366,10.25833013,1.50,1549.861,,2.749,313,12,12,,
T,2023-01-07 12:17:31.999,47.13174014,10.25830261,1.50,1551.013,,2.751,312,12,12,,
T,2023-01-07 12:17:32.999,47.13175610,10.25827588,1.50,1552.212,,2.746,312,12,12,,
T,2023-01-07 12:17:33.999,47.13177255,10.25824851,1.50,1553.338,,2.747,312,12,12,,
T,2023-01-07 12:17:34.999,47.13178876,10.25822156,1.50,1554.536,,2.745,312,12,12,,
T,2023-01-07 12:17:35.999,47.13180478,10.25819513,1.50,1555.721,,2.739,312,12,12,,
T,2023-01-07 12:17:36.999,47.13182149,10.25816816,1.50,1556.862,,2.740,312,12,12,,
T,2023-01-07 12:17:37.999,47.13183787,10.25814099,1.50,1558.091,,2.741,312,11,12,,
T,2023-01-07 12:17:38.999,47.13185362,10.25811479,1.50,1559.341,,2.733,312,12,12,,
T,2023-01-07 12:17:39.999,47.13187016,10.25808850,1.50,1560.577,,2.730,312,12,12,,
T,2023-01-07 12:17:40.999,47.13188637,10.25806171,1.50,1561.819,,2.728,312,12,12,,
T,2023-01-07 12:17:41.999,47.13190279,10.25803433,1.50,1562.952,,2.731,312,11,12,,
T,2023-01-07 12:17:42.999,47.13191919,10.25800739,1.50,1564.183,,2.731,312,12,12,,
T,2023-01-07 12:17:43.999,47.13193570,10.25798092,1.50,1565.441,,2.729,313,12,12,,
T,2023-01-07 12:17:44.999,47.13195186,10.25795459,1.50,1566.673,,2.724,312,12,12,,
T,2023-01-07 12:17:45.999,47.13196826,10.25792741,1.50,1567.894,,2.726,312,12,12,,
T,2023-01-07 12:17:46.999,47.13198480,10.25790137,1.50,1569.183,,2.722,312,12,12,,
T,2023-01-07 12:17:47.999,47.13200127,10.25787581,1.50,1570.512,,2.717,312,12,12,,
T,2023-01-07 12:17:48.999,47.13201756,10.25784908,1.50,1571.778,,2.716,312,12,12,,
T,2023-01-07 12:17:49.999,47.13203384,10.25782227,1.00,1573.131,,2.715,312,12,12,,
T,2023-01-07 12:17:50.999,47.13205015,10.25779617,1.00,1574.514,,2.712,312,12,12,,
T,2023-01-07 12:17:51.999,47.13206634,10.25776954,1.00,1575.791,,2.710,312,12,12,,
T,2023-01-07 12:17:52.999,47.13208207,10.25774274,1.00,1577.124,,2.707,312,12,12,,
T,2023-01-07 12:17:53.999,47.13209809,10.25771679,1.00,1578.440,,2.701,312,12,12,,
T,2023-01-07 12:17:54.999,47.13211387,10.25769115,1.00,1579.834,,2.693,312,12,12,,
T,2023-01-07 12:17:55.999,47.13212943,10.25766482,1.00,1581.219,,2.688,312,12,12,,
T,2023-01-07 12:17:56.999,47.13214490,10.25763888,1.00,1582.648,,2.680,312,12,12,,
T,2023-01-07 12:17:57.999,47.13216049,10.25761335,1.00,1584.070,,2.673,312,12,12,,
T,2023-01-07 12:17:58.999,47.13217639,10.25758728,1.00,1585.359,,2.669,312,12,12,,
T,2023-01-07 12:17:59.999,47.13219180,10.25755961,2.00,1585.382,,2.672,312,11,12,,
T,2023-01-07 12:18:00.999,47.13220885,10.25753051,2.00,1586.396,,2.693,313,12,12,,
T,2023-01-07 12:18:01.999,47.13222403,10.25750308,2.00,1587.586,,2.692,312,12,12,,
T,2023-01-07 12:18:02.999,47.13224017,10.25747610,2.00,1588.806,,2.694,312,12,12,,
T,2023-01-07 12:18:03.999,47.13225744,10.25744721,2.00,1590.046,,2.712,312,12,12,,
T,2023-01-07 12:18:04.999,47.13227370,10.25742052,2.00,1591.374,,2.711,312,12,12,,
T,2023-01-07 12:18:05.999,47.13228960,10.25739374,2.00,1592.556,,2.709,312,12,12,,
T,2023-01-07 12:18:06.999,47.13230640,10.25736771,2.00,1593.922,,2.710,312,12,12,,
T,2023-01-07 12:18:07.999,47.13232216,10.25734147,2.00,1595.115,,2.705,312,12,12,,
T,2023-01-07 12:18:08.999,47.13233596,10.25731488,2.00,1596.828,,2.690,309,11,12,,
T,2023-01-07 12:18:09.999,47.13235201,10.25728798,2.00,1598.139,,2.691,312,12,12,,
T,2023-01-07 12:18:10.999,47.13236777,10.25726091,2.00,1599.419,,2.691,312,12,12,,
T,2023-01-07 12:18:11.999,47.13238333,10.25723491,2.00,1600.678,,2.685,312,12,12,,
T,2023-01-07 12:18:12.999,47.13240010,10.25720805,2.00,1601.704,,2.692,313,12,12,,
T,2023-01-07 12:18:13.999,47.13241616,10.25718164,2.00,1602.998,,2.691,312,12,12,,
T,2023-01-07 12:18:14.999,47.13243228,10.25715555,2.00,1604.343,,2.689,312,12,12,,
T,2023-01-07 12:18:15.999,47.13244833,10.25712944,1.50,1605.698,,2.687,312,12,12,,
T,2023-01-07 12:18:16.999,47.13246430,10.25710324,1.50,1607.062,,2.684,312,12,12,,
T,2023-01-07 12:18:17.999,47.13248080,10.25707703,1.50,1608.398,,2.685,312,12,12,,
T,2023-01-07 12:18:18.999,47.13249624,10.25705146,1.50,1609.789,,2.676,312,11,12,,
T,2023-01-07 12:18:19.999,47.13251188,10.25702603,1.50,1611.018,,2.669,312,12,12,,
T,2023-01-07 12:18:20.999,47.13252767,10.25700016,1.50,1612.448,,2.665,312,12,12,,
T,2023-01-07 12:18:21.999,47.13254346,10.25697428,1.50,1613.870,,2.662,312,12,12,,
T,2023-01-07 12:18:22.999,47.13255967,10.25694846,1.50,1615.287,,2.661,312,12,12,,
T,2023-01-07 12:18:23.999,47.13257567,10.25692311,1.50,1616.668,,2.657,312,12,12,,
T,2023-01-07 12:18:24.999,47.13259114,10.25689773,1.50,1618.224,,2.649,312,12,12,,
T,2023-01-07 12:18:25.999,47.13260585,10.25687242,1.50,1619.946,,2.638,311,12,12,,
T,2023-01-07 12:18:26.999,47.13262195,10.25684626,1.50,1621.294,,2.639,312,12,12,,
T,2023-01-07 12:18:27.999,47.13263753,10.25682030,1.50,1622.719,,2.637,312,12,12,,
T,2023-01-07 12:18:28.999,47.13265313,10.25679397,1.50,1624.160,,2.636,312,12,12,,
T,2023-01-07 12:18:29.999,47.13266918,10.25676778,1.50,1625.596,,2.638,312,12,12,,
T,2023-01-07 12:18:30.999,47.13268475,10.25674213,1.50,1627.013,,2.634,312,12,12,,
T,2023-01-07 12:18:31.999,47.13269990,10.25671612,1.50,1628.676,,2.630,312,12,12,,
T,2023-01-07 12:18:33,47.13271577,10.25669014,1.50,1630.076,,2.630,312,12,12,,
T,2023-01-07 12:18:34,47.13273108,10.25666456,1.50,1631.615,,2.625,312,12,12,,
T,2023-01-07 12:18:35,47.13274654,10.25663877,1.50,1633.076,,2.622,312,12,12,,
T,2023-01-07 12:18:36,47.13276212,10.25661306,1.50,1634.578,,2.620,312,12,12,,
T,2023-01-07 12:18:37,47.13277756,10.25658765,1.50,1636.048,,2.616,312,12,12,,
T,2023-01-07 12:18:38,47.13279338,10.25656242,1.50,1637.485,,2.614,312,12,12,,
T,2023-01-07 12:18:39,47.13280908,10.25653683,1.50,1638.949,,2.612,312,12,12,,
T,2023-01-07 12:18:40,47.13282427,10.25651146,1.50,1640.510,,2.607,312,11,12,,
T,2023-01-07 12:18:41,47.13283918,10.25648673,1.50,1642.138,,2.598,312,12,12,,
T,2023-01-07 12:18:42,47.13285477,10.25646102,1.50,1643.596,,2.597,312,11,12,,
T,2023-01-07 12:18:43,47.13287013,10.25643612,1.50,1645.228,,2.592,312,11,12,,
T,2023-01-07 12:18:44,47.13288499,10.25641130,1.00,1646.798,,2.583,311,11,12,,
T,2023-01-07 12:18:45,47.13290020,10.25638603,1.00,1648.120,,2.579,312,11,12,,
T,2023-01-07 12:18:46,47.13291643,10.25635825,1.00,1649.522,,2.595,311,11,12,,
T,2023-01-07 12:18:47,47.13293253,10.25633198,1.00,1650.713,,2.602,312,11,12,,
T,2023-01-07 12:18:48,47.13294842,10.25630619,1.00,1651.958,,2.606,312,11,12,,
T,2023-01-07 12:18:49,47.13296514,10.25627916,1.00,1653.156,,2.620,312,11,12,,
T,2023-01-07 12:18:50,47.13298126,10.25625251,1.00,1654.353,,2.628,312,11,12,,
T,2023-01-07 12:18:51,47.13299689,10.25622698,1.00,1655.642,,2.626,312,11,12,,
T,2023-01-07 12:18:52,47.13301342,10.25619997,1.00,1656.970,,2.637,312,11,12,,
T,2023-01-07 12:18:53,47.13302964,10.25617310,1.00,1658.243,,2.645,312,10,12,,
T,2023-01-07 12:18:54,47.13304540,10.25614757,1.00,1659.546,,2.642,312,10,12,,
T,2023-01-07 12:18:55,47.13306173,10.25612126,1.00,1660.907,,2.647,312,10,12,,
T,2023-01-07 12:18:56,47.13307768,10.25609487,1.00,1662.212,,2.650,312,8,13,,
T,2023-01-07 12:18:57,47.13309349,10.25606955,1.00,1663.542,,2.646,312,8,13,,
T,2023-01-07 12:18:58,47.13311003,10.25604371,1.00,1664.856,,2.649,313,9,13,,
T,2023-01-07 12:18:59,47.13312598,10.25601734,1.00,1666.166,,2.650,312,10,13,,
T,2023-01-07 12:19:00,47.13314224,10.25599041,2.00,1666.226,,2.655,310,10,12,,
T,2023-01-07 12:19:01,47.13316048,10.25596159,2.00,1667.160,,2.682,313,10,12,,
T,2023-01-07 12:19:02,47.13317802,10.25593331,2.00,1668.196,,2.700,312,11,12,,
T,2023-01-07 12:19:03,47.13319391,10.25590723,2.00,1669.206,,2.698,312,11,12,,
T,2023-01-07 12:19:04,47.13321121,10.25587810,2.00,1670.189,,2.718,312,11,12,,
T,2023-01-07 12:19:05,47.13322759,10.25585069,2.00,1671.269,,2.723,312,11,12,,
T,2023-01-07 12:19:06,47.13324422,10.25582297,2.00,1672.235,,2.730,312,11,12,,
T,2023-01-07 12:19:07,47.13326115,10.25579545,2.00,1673.363,,2.737,312,11,12,,
T,2023-01-07 12:19:08,47.13327856,10.25576731,2.00,1674.389,,2.749,312,11,12,,
T,2023-01-07 12:19:09,47.13329525,10.25574055,2.00,1675.440,,2.750,312,11,12,,
T,2023-01-07 12:19:10,47.13331158,10.25571352,2.00,1676.561,,2.749,312,11,12,,
T,2023-01-07 12:19:11,47.13332915,10.25568651,2.00,1677.607,,2.756,312,11,12,,
T,2023-01-07 12:19:12,47.13334605,10.25565959,1.50,1678.689,,2.758,312,11,12,,
T,2023-01-07 12:19:13,47.13336279,10.25563187,1.50,1679.744,,2.762,312,11,12,,
T,2023-01-07 12:19:14,47.13337923,10.25560489,1.50,1680.921,,2.760,312,11,12,,
T,2023-01-07 12:19:15,47.13339619,10.25557869,1.50,1681.946,,2.758,312,11,12,,
T,2023-01-07 12:19:16,47.13341214,10.25555153,1.50,1683.341,,2.753,310,11,12,,
T,2023-01-07 12:19:17,47.13342800,10.25552456,3.00,1683.367,,2.749,310,11,12,,
T,2023-01-07 12:19:18,47.13344252,10.25549566,3.00,1684.789,,2.746,311,11,12,,
T,2023-01-07 12:19:19,47.13345754,10.25546681,3.00,1686.174,,2.747,312,12,12,,
T,2023-01-07 12:19:20,47.13347335,10.25543887,3.00,1686.239,,2.746,311,12,12,,
T,2023-01-07 12:19:21,47.13349006,10.25541127,3.00,1687.435,,2.748,313,12,12,,
T,2023-01-07 12:19:22,47.13350690,10.25538331,3.00,1688.576,,2.754,312,12,12,,
T,2023-01-07 12:19:23,47.13352242,10.25535567,3.00,1689.802,,2.750,311,11,12,,
T,2023-01-07 12:19:24,47.13353824,10.25532749,3.00,1691.013,,2.750,312,11,12,,
T,2023-01-07 12:19:25,47.13355368,10.25530057,2.00,1692.275,,2.742,312,12,12,,
T,2023-01-07 12:19:26,47.13356899,10.25527338,2.00,1693.537,,2.736,312,11,12,,
T,2023-01-07 12:19:27,47.13358562,10.25524512,2.00,1694.702,,2.743,312,11,12,,
T,2023-01-07 12:19:28,47.13360145,10.25521774,2.00,1695.912,,2.741,312,11,12,,
T,2023-01-07 12:19:29,47.13361782,10.25519118,2.00,1697.144,,2.739,313,11,12,,
T,2023-01-07 12:19:30,47.13363404,10.25516473,2.00,1698.428,,2.735,313,11,12,,
T,2023-01-07 12:19:31,47.13364975,10.25513779,2.00,1699.660,,2.731,313,11,12,,
T,2023-01-07 12:19:32,47.13366560,10.25511025,2.00,1700.930,,2.731,312,11,12,,
T,2023-01-07 12:19:33,47.13368183,10.25508305,2.00,1702.186,,2.731,312,11,12,,
T,2023-01-07 12:19:34,47.13369771,10.25505734,2.00,1703.444,,2.722,312,11,12,,
T,2023-01-07 12:19:35,47.13371349,10.25503152,2.00,1704.706,,2.715,313,11,12,,
T,2023-01-07 12:19:36,47.13372884,10.25500445,2.00,1705.931,,2.711,311,11,12,,
T,2023-01-07 12:19:37,47.13374450,10.25497738,2.00,1707.145,,2.709,312,11,12,,
T,2023-01-07 12:19:38,47.13376089,10.25495032,2.00,1708.387,,2.711,313,11,12,,
T,2023-01-07 12:19:39,47.13377763,10.25492393,2.00,1709.703,,2.713,313,11,12,,
T,2023-01-07 12:19:40,47.13379324,10.25489740,2.00,1711.054,,2.708,312,11,12,,
T,2023-01-07 12:19:41,47.13380897,10.25487083,1.50,1712.362,,2.704,311,11,12,,
T,2023-01-07 12:19:42,47.13382490,10.25484472,1.50,1713.815,,2.699,312,11,12,,
T,2023-01-07 12:19:43,47.13384168,10.25481822,1.50,1715.148,,2.702,313,11,12,,
T,2023-01-07 12:19:44,47.13385779,10.25479188,1.50,1716.506,,2.700,312,11,12,,
T,2023-01-07 12:19:45,47.13387353,10.25476539,1.50,1717.710,,2.697,312,11,12,,
T,2023-01-07 12:19:46,47.13388972,10.25473833,1.50,1719.126,,2.699,312,11,12,,
T,2023-01-07 12:19:47,47.13390546,10.25471220,1.50,1720.477,,2.694,312,11,13,,
T,2023-01-07 12:19:48,47.13392174,10.25468583,1.50,1721.795,,2.694,312,11,13,,
T,2023-01-07 12:19:49,47.13393778,10.25465995,1.50,1723.179,,2.690,312,11,13,,
T,2023-01-07 12:19:50,47.13395371,10.25463391,1.50,1724.544,,2.686,312,11,13,,
T,2023-01-07 12:19:51,47.13396907,10.25460783,1.50,1725.910,,2.679,312,11,13,,
T,2023-01-07 12:19:52,47.13398512,10.25458148,1.50,1727.327,,2.678,312,11,13,,
T,2023-01-07 12:19:53,47.13400118,10.25455604,1.50,1728.713,,2.673,312,11,13,,
T,2023-01-07 12:19:54,47.13401676,10.25453046,1.50,1730.069,,2.666,312,11,13,,
T,2023-01-07 12:19:55,47.13403208,10.25450471,1.50,1731.504,,2.659,312,11,12,,
T,2023-01-07 12:19:56,47.13404776,10.25447903,1.50,1732.912,,2.654,312,11,12,,
T,2023-01-07 12:19:57,47.13406359,10.25445364,1.50,1734.247,,2.650,312,11,13,,
T,2023-01-07 12:19:58,47.13407904,10.25442805,1.50,1735.720,,2.644,312,12,13,,
T,2023-01-07 12:19:59,47.13409414,10.25440320,1.50,1737.039,,2.633,311,12,13,,
T,2023-01-07 12:20:00,47.13410937,10.25437786,1.50,1738.540,,2.624,311,12,12,,
T,2023-01-07 12:20:01,47.13412519,10.25435310,2.00,1738.544,,2.615,311,12,12,,
T,2023-01-07 12:20:02,47.13414286,10.25432413,2.00,1739.859,,2.641,311,12,13,,
T,2023-01-07 12:20:03,47.13415946,10.25429844,2.00,1740.930,,2.646,312,12,13,,
T,2023-01-07 12:20:04,47.13417617,10.25427232,2.00,1742.234,,2.653,312,12,13,,
T,2023-01-07 12:20:05,47.13419223,10.25424753,3.00,1742.298,,2.651,312,12,13,,
T,2023-01-07 12:20:06,47.13420839,10.25421998,3.00,1743.476,,2.662,312,12,12,,
T,2023-01-07 12:20:07,47.13422356,10.25419310,3.00,1744.511,,2.662,312,11,12,,
T,2023-01-07 12:20:08,47.13424072,10.25416553,3.00,1745.731,,2.677,312,11,12,,
T,2023-01-07 12:20:09,47.13425726,10.25413954,3.00,1745.823,,2.677,311,11,12,,
T,2023-01-07 12:20:10,47.13427252,10.25411069,3.00,1746.929,,2.684,312,11,12,,
T,2023-01-07 12:20:11,47.13428814,10.25408248,3.00,1748.088,,2.690,312,11,13,,
T,2023-01-07 12:20:12,47.13430429,10.25405542,3.00,1749.274,,2.694,312,12,13,,
T,2023-01-07 12:20:13,47.13431990,10.25402911,3.00,1750.511,,2.690,312,12,13,,
T,2023-01-07 12:20:14,47.13433687,10.25400378,3.00,1750.578,,2.691,312,12,13,,
T,2023-01-07 12:20:15,47.13435595,10.25397695,3.00,1752.118,,2.712,312,12,13,,
T,2023-01-07 12:20:16,47.13437303,10.25394976,3.00,1753.239,,2.720,312,12,13,,
T,2023-01-07 12:20:17,47.13439176,10.25392138,3.00,1753.328,,2.741,312,12,13,,
T,2023-01-07 12:20:18,47.13440715,10.25389485,3.00,1754.602,,2.733,313,12,13,,
T,2023-01-07 12:20:19,47.13442434,10.25386780,3.00,1756.008,,2.738,312,12,13,,
T,2023-01-07 12:20:20,47.13444142,10.25383799,3.00,1757.314,,2.754,312,12,13,,
T,2023-01-07 12:20:21,47.13445658,10.25381035,3.00,1758.542,,2.748,312,12,13,,
T,2023-01-07 12:20:22,47.13447362,10.25378562,3.00,1759.728,,2.740,312,12,13,,
T,2023-01-07 12:20:23,47.13449223,10.25375924,3.00,1760.914,,2.750,312,12,13,,
T,2023-01-07 12:20:24,47.13450903,10.25373278,3.00,1762.261,,2.749,312,12,13,,
T,2023-01-07 12:20:25,47.13452792,10.25370643,2.00,1763.669,,2.760,313,12,13,,
T,2023-01-07 12:20:26,47.13454594,10.25368075,2.00,1765.041,,2.763,313,12,13,,
T,2023-01-07 12:20:27,47.13456279,10.25365523,2.00,1766.511,,2.757,312,12,13,,
T,2023-01-07 12:20:28,47.13458036,10.25362999,2.00,1767.769,,2.755,312,12,13,,
T,2023-01-07 12:20:29,47.13459649,10.25360436,3.00,1767.851,,2.746,312,12,13,,
T,2023-01-07 12:20:30,47.13461221,10.25357712,3.00,1769.166,,2.742,312,12,13,,
T,2023-01-07 12:20:31,47.13462862,10.25354942,3.00,1770.351,,2.744,313,12,13,,
T,2023-01-07 12:20:32,47.13464565,10.25352195,3.00,1771.717,,2.748,313,12,13,,
T,2023-01-07 12:20:33,47.13466153,10.25349737,3.00,1771.814,,2.735,312,12,13,,
T,2023-01-07 12:20:34,47.13467715,10.25347147,3.00,1773.181,,2.726,312,12,13,,
T,2023-01-07 12:20:35,47.13469427,10.25344485,3.00,1774.532,,2.728,313,12,13,,
T,2023-01-07 12:20:36,47.13471111,10.25341898,3.00,1775.974,,2.725,312,12,13,,
T,2023-01-07 12:20:37,47.13472694,10.25339168,3.00,1777.495,,2.723,311,12,13,,
T,2023-01-07 12:20:38,47.13474519,10.25336645,3.00,1778.772,,2.727,312,12,13,,
T,2023-01-07 12:20:39,47.13476250,10.25334159,3.00,1780.072,,2.722,312,12,13,,
T,2023-01-07 12:20:40,47.13478018,10.25331448,3.00,1781.448,,2.730,312,12,13,,
T,2023-01-07 12:20:41,47.13479774,10.25328874,2.00,1782.749,,2.731,312,12,13,,
T,2023-01-07 12:20:42,47.13481501,10.25326278,2.00,1784.084,,2.731,312,12,13,,
T,2023-01-07 12:20:43,47.13483178,10.25323666,2.00,1785.389,,2.728,312,12,13,,
T,2023-01-07 12:20:44,47.13484885,10.25321014,2.00,1786.741,,2.730,312,12,13,,
T,2023-01-07 12:20:45,47.13486528,10.25318525,2.00,1788.071,,2.720,312,12,13,,
T,2023-01-07 12:20:46,47.13488141,10.25315926,2.00,1789.458,,2.714,312,12,13,,
T,2023-01-07 12:20:47,47.13489834,10.25313331,2.00,1790.872,,2.713,312,12,13,,
T,2023-01-07 12:20:48,47.13491470,10.25310837,2.00,1792.247,,2.705,312,12,13,,
T,2023-01-07 12:20:49,47.13493103,10.25308247,2.00,1793.637,,2.700,312,12,13,,
T,2023-01-07 12:20:50,47.13494755,10.25305655,2.00,1794.966,,2.698,312,12,13,,
T,2023-01-07 12:20:51,47.13496429,10.25303034,2.00,1796.402,,2.698,312,12,13,,
T,2023-01-07 12:20:52,47.13498097,10.25300417,2.00,1797.896,,2.698,312,12,13,,
T,2023-01-07 12:20:53,47.13499802,10.25297765,1.50,1799.362,,2.702,312,13,13,,
T,2023-01-07 12:20:54,47.13501442,10.25295205,1.50,1800.777,,2.697,312,13,13,,
T,2023-01-07 12:20:55,47.13503068,10.25292685,1.50,1802.206,,2.689,312,13,13,,
T,2023-01-07 12:20:56,47.13504670,10.25290161,1.50,1803.629,,2.682,312,13,13,,
T,2023-01-07 12:20:57,47.13506251,10.25287612,1.50,1805.058,,2.674,312,13,13,,
T,2023-01-07 12:20:58,47.13507816,10.25285126,1.50,1806.505,,2.663,312,13,13,,
T,2023-01-07 12:20:59,47.13509459,10.25282722,2.00,1806.508,,2.655,312,13,13,,
T,2023-01-07 12:21:00,47.13511226,10.25279733,2.00,1807.729,,2.681,312,13,13,,
T,2023-01-07 12:21:01,47.13512945,10.25276973,2.00,1808.891,,2.694,312,13,13,,
T,2023-01-07 12:21:02,47.13514533,10.25274406,2.00,1810.080,,2.689,312,13,13,,
T,2023-01-07 12:21:03,47.13516356,10.25271614,2.00,1811.267,,2.708,312,13,13,,
T,2023-01-07 12:21:04,47.13518251,10.25268776,2.00,1812.508,,2.732,312,13,13,,
T,2023-01-07 12:21:05,47.13520090,10.25265869,2.00,1813.678,,2.752,312,13,13,,
T,2023-01-07 12:21:06,47.13521933,10.25263049,2.00,1814.883,,2.766,312,13,13,,
T,2023-01-07 12:21:07,47.13523801,10.25260163,1.50,1816.099,,2.784,312,13,13,,
T,2023-01-07 12:21:08,47.13525651,10.25257310,1.50,1817.427,,2.798,312,13,13,,
T,2023-01-07 12:21:09,47.13527403,10.25254555,1.50,1818.618,,2.800,312,13,13,,
T,2023-01-07 12:21:10,47.13529215,10.25251732,1.50,1819.866,,2.809,312,13,13,,
T,2023-01-07 12:21:11,47.13530942,10.25248986,1.50,1821.160,,2.808,312,13,13,,
T,2023-01-07 12:21:12,47.13532682,10.25246288,1.50,1822.430,,2.806,312,13,13,,
T,2023-01-07 12:21:13,47.13534454,10.25243575,1.50,1823.714,,2.807,312,13,13,,
T,2023-01-07 12:21:14,47.13536160,10.25240847,1.50,1824.933,,2.804,312,13,13,,
T,2023-01-07 12:21:15,47.13537865,10.25238177,1.50,1826.209,,2.800,312,13,13,,
T,2023-01-07 12:21:16,47.13539523,10.25235573,1.50,1827.490,,2.790,312,13,13,,
T,2023-01-07 12:21:17,47.13541172,10.25232965,1.50,1828.785,,2.780,312,13,13,,
T,2023-01-07 12:21:18,47.13542807,10.25230290,1.50,1830.132,,2.774,312,13,13,,
T,2023-01-07 12:21:19,47.13544433,10.25227706,1.50,1831.430,,2.763,312,13,13,,
T,2023-01-07 12:21:20,47.13546019,10.25225160,1.50,1832.772,,2.749,312,13,13,,
T,2023-01-07 12:21:21,47.13547630,10.25222531,1.50,1834.108,,2.742,312,13,13,,
T,2023-01-07 12:21:22,47.13549236,10.25219916,1.50,1835.250,,2.734,312,13,13,,
T,2023-01-07 12:21:23,47.13550994,10.25217120,1.00,1836.121,,2.746,312,13,13,,
T,2023-01-07 12:21:24,47.13552786,10.25214238,1.00,1836.980,,2.765,312,13,13,,
T,2023-01-07 12:21:25,47.13554453,10.25211520,1.00,1837.930,,2.765,312,12,13,,
T,2023-01-07 12:21:26,47.13556211,10.25208769,1.00,1838.869,,2.773,312,13,13,,
T,2023-01-07 12:21:27,47.13558019,10.25205845,1.00,1839.827,,2.792,312,13,13,,
T,2023-01-07 12:21:28,47.13559695,10.25203080,1.00,1840.717,,2.794,312,13,13,,
T,2023-01-07 12:21:29,47.13561384,10.25200393,1.00,1841.637,,2.792,312,13,13,,
T,2023-01-07 12:21:30,47.13563157,10.25197573,1.00,1842.579,,2.802,312,13,13,,
T,2023-01-07 12:21:31,47.13564876,10.25194756,1.00,1843.528,,2.807,312,13,13,,
T,2023-01-07 12:21:32,47.13566585,10.25192016,1.00,1844.436,,2.807,312,13,13,,
T,2023-01-07 12:21:33,47.13568365,10.25189234,1.00,1845.424,,2.814,312,13,13,,
T,2023-01-07 12:21:34,47.13570081,10.25186436,1.00,1846.404,,2.817,312,13,13,,
T,2023-01-07 12:21:35,47.13571771,10.25183695,1.00,1847.361,,2.816,312,13,13,,
T,2023-01-07 12:21:36,47.13573547,10.25180909,1.00,1848.353,,2.821,312,13,13,,
T,2023-01-07 12:21:37,47.13575293,10.25178062,1.00,1849.368,,2.828,312,13,13,,
T,2023-01-07 12:21:38,47.13576952,10.25175302,1.00,1850.356,,2.824,311,13,13,,
T,2023-01-07 12:21:39,47.13578731,10.25172560,1.00,1851.384,,2.827,313,13,13,,
T,2023-01-07 12:21:40,47.13580480,10.25169771,1.00,1852.418,,2.830,312,13,13,,
T,2023-01-07 12:21:41,47.13582130,10.25167038,1.00,1853.425,,2.824,312,13,13,,
