type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-01-06 11:08:22.999,47.13658748,10.24289318,4.00,1751.411,,6.303,154,11,13,,
T,2023-01-06 11:08:23.999,47.13653992,10.24292562,4.00,1751.088,,5.830,156,13,13,,
T,2023-01-06 11:08:24.999,47.13649355,10.24295493,4.00,1750.681,,5.394,160,12,13,,
T,2023-01-06 11:08:25.999,47.13644752,10.24298851,4.00,1750.225,,5.752,153,13,13,,
T,2023-01-06 11:08:26.999,47.13640190,10.24303220,4.00,1749.570,,6.171,146,13,13,,
T,2023-01-06 11:08:27.999,47.13635411,10.24307720,4.00,1749.279,,6.182,146,13,13,,
T,2023-01-06 11:08:28.999,47.13630384,10.24312361,4.00,1748.899,,6.171,148,13,13,,
T,2023-01-06 11:08:29.999,47.13625307,10.24316384,4.00,1748.710,,6.236,150,13,13,,
T,2023-01-06 11:08:30.999,47.13620553,10.24320467,4.00,1748.685,,6.077,149,13,13,,
T,2023-01-06 11:08:31.999,47.13616340,10.24324623,4.00,1748.651,,5.877,146,13,13,,
T,2023-01-06 11:08:32.999,47.13612049,10.24329057,4.00,1748.403,,5.787,144,13,13,,
T,2023-01-06 11:08:33.999,47.13607672,10.24333923,4.00,1747.827,,6.019,143,13,13,,
T,2023-01-06 11:08:34.999,47.13603023,10.24339240,4.00,1747.166,,6.580,142,12,13,,
T,2023-01-06 11:08:35.999,47.13598028,10.24344973,4.00,1746.580,,7.003,142,13,13,,
T,2023-01-06 11:08:36.999,47.13592465,10.24350172,4.00,1746.251,,7.295,148,13,13,,
T,2023-01-06 11:08:37.999,47.13586962,10.24355786,4.00,1745.595,,7.452,146,13,13,,
T,2023-01-06 11:08:38.999,47.13581227,10.24361449,4.00,1744.670,,7.683,146,13,13,,
T,2023-01-06 11:08:39.999,47.13575580,10.24366637,4.00,1744.431,,7.113,162,13,13,,
T,2023-01-06 11:08:40.999,47.13569605,10.24368979,4.00,1744.628,,6.836,168,13,13,,
T,2023-01-06 11:08:41.999,47.13563251,10.24371042,4.00,1744.196,,7.048,166,13,13,,
T,2023-01-06 11:08:42.999,47.13556732,10.24373931,4.00,1743.655,,7.304,163,13,13,,
T,2023-01-06 11:08:43.999,47.13550334,10.24376937,4.00,1743.076,,7.439,163,13,13,,
T,2023-01-06 11:08:44.999,47.13544023,10.24379424,4.00,1742.725,,7.341,164,13,13,,
T,2023-01-06 11:08:45.999,47.13538113,10.24379411,4.00,1742.515,,6.573,166,13,13,,
T,2023-01-06 11:08:46.999,47.13532833,10.24381201,4.00,1742.002,,5.923,164,13,13,,
T,2023-01-06 11:08:47.999,47.13527640,10.24382009,4.00,1741.832,,5.766,174,13,13,,
T,2023-01-06 11:08:48.999,47.13522155,10.24382336,4.00,1741.178,,6.023,177,12,13,,
T,2023-01-06 11:08:49.999,47.13516670,10.24381904,4.00,1740.844,,5.947,183,13,13,,
T,2023-01-06 11:08:50.999,47.13511158,10.24381080,4.00,1740.593,,6.138,186,13,13,,
T,2023-01-06 11:08:51.999,47.13505765,10.24379880,4.00,1740.272,,6.120,189,13,13,,
T,2023-01-06 11:08:52.999,47.13500524,10.24378336,4.00,1740.148,,6.033,191,13,13,,
T,2023-01-06 11:08:53.999,47.13495830,10.24376621,4.00,1739.758,,5.378,194,13,13,,
T,2023-01-06 11:08:54.999,47.13491753,10.24374277,4.00,1739.729,,4.850,202,13,13,,
T,2023-01-06 11:08:55.999,47.13487838,10.24372703,4.00,1739.516,,4.538,195,13,13,,
T,2023-01-06 11:08:56.999,47.13484139,10.24371177,4.00,1739.330,,4.465,195,13,13,,
T,2023-01-06 11:08:57.999,47.13480236,10.24369881,4.00,1739.135,,4.417,195,13,13,,
T,2023-01-06 11:08:58.999,47.13476424,10.24368404,4.00,1739.059,,4.456,194,13,13,,
T,2023-01-06 11:08:59.999,47.13472744,10.24366637,4.00,1738.969,,4.280,199,13,13,,
T,2023-01-06 11:09:00.999,47.13469303,10.24364769,4.00,1738.999,,4.107,200,13,13,,
T,2023-01-06 11:09:01.999,47.13466003,10.24362786,4.00,1738.923,,3.968,201,13,13,,
T,2023-01-06 11:09:02.999,47.13462650,10.24361236,4.00,1738.806,,3.892,197,13,13,,
T,2023-01-06 11:09:03.999,47.13459200,10.24359707,4.00,1738.833,,4.180,182,13,13,,
T,2023-01-06 11:09:04.999,47.13455144,10.24359810,4.00,1738.330,,4.561,179,12,13,,
T,2023-01-06 11:09:05.999,47.13450381,10.24360204,4.00,1737.447,,5.613,179,13,13,,
T,2023-01-06 11:09:06.999,47.13444659,10.24360349,4.00,1736.354,,6.423,180,12,13,,
T,2023-01-06 11:09:07.999,47.13438000,10.24360036,4.00,1735.195,,7.525,182,12,13,,
T,2023-01-06 11:09:08.999,47.13430958,10.24359761,4.00,1735.301,,8.321,182,12,13,,
T,2023-01-06 11:09:09.999,47.13423250,10.24359316,4.00,1734.452,,8.672,182,12,13,,
T,2023-01-06 11:09:10.999,47.13415406,10.24360159,4.00,1733.605,,8.919,176,11,13,,
T,2023-01-06 11:09:11.999,47.13407000,10.24363249,4.00,1732.096,,9.428,166,11,13,,
T,2023-01-06 11:09:12.999,47.13398590,10.24366226,4.00,1731.857,,9.525,172,10,13,,
T,2023-01-06 11:09:13.999,47.13389438,10.24367984,6.00,1731.115,,10.503,171,12,13,,
T,2023-01-06 11:09:14.999,47.13382700,10.24373995,6.00,1730.315,,9.403,151,11,13,,
T,2023-01-06 11:09:15.999,47.13375710,10.24379849,6.00,1730.119,,9.032,144,10,13,,
T,2023-01-06 11:09:16.999,47.13369347,10.24386573,6.00,1729.791,,8.098,144,12,13,,
T,2023-01-06 11:09:17.999,47.13363687,10.24392779,6.00,1729.121,,7.719,126,11,13,,
T,2023-01-06 11:09:18.999,47.13359882,10.24400787,6.00,1728.316,,7.982,126,12,13,,
T,2023-01-06 11:09:19.999,47.13355863,10.24408873,6.00,1727.985,,7.809,146,11,13,,
T,2023-01-06 11:09:20.999,47.13349899,10.24414240,6.00,1727.037,,8.225,147,11,13,,
T,2023-01-06 11:09:21.999,47.13343933,10.24421116,6.00,1725.770,,8.644,140,12,13,,
T,2023-01-06 11:09:22.999,47.13337908,10.24428651,6.00,1725.272,,9.537,140,12,13,,
T,2023-01-06 11:09:23.999,47.13330302,10.24435331,6.00,1723.864,,9.564,151,12,13,,
T,2023-01-06 11:09:24.999,47.13323450,10.24443414,6.00,1722.605,,9.701,142,12,13,,
T,2023-01-06 11:09:25.999,47.13317033,10.24452925,4.00,1720.877,,9.938,140,12,13,,
T,2023-01-06 11:09:26.999,47.13309872,10.24461525,4.00,1720.889,,10.465,157,12,13,,
T,2023-01-06 11:09:27.999,47.13301382,10.24467277,6.00,1719.108,,9.987,138,12,13,,
T,2023-01-06 11:09:28.999,47.13294422,10.24476096,6.00,1718.558,,10.355,129,11,13,,
T,2023-01-06 11:09:29.999,47.13288395,10.24486657,6.00,1717.973,,10.651,148,11,13,,
T,2023-01-06 11:09:30.999,47.13279496,10.24494424,6.00,1715.479,,11.468,156,12,13,,
T,2023-01-06 11:09:31.999,47.13269575,10.24501135,6.00,1713.994,,11.617,149,11,13,,
T,2023-01-06 11:09:32.999,47.13259679,10.24509893,6.00,1713.132,,12.584,156,12,13,,
T,2023-01-06 11:09:33.999,47.13249833,10.24519239,6.00,1710.408,,12.569,146,12,13,,
T,2023-01-06 11:09:34.999,47.13240305,10.24528299,6.00,1708.870,,12.284,154,11,13,,
T,2023-01-06 11:09:35.999,47.13230256,10.24534951,6.00,1707.436,,12.673,156,11,13,,
T,2023-01-06 11:09:36.999,47.13220002,10.24541642,6.00,1705.979,,12.127,142,11,13,,
T,2023-01-06 11:09:37.999,47.13211616,10.24550629,6.00,1705.647,,11.170,156,10,13,,
T,2023-01-06 11:09:38.999,47.13202615,10.24556120,6.00,1703.405,,11.030,160,12,13,,
T,2023-01-06 11:09:39.999,47.13192550,10.24560616,6.00,1700.952,,11.477,149,11,13,,
T,2023-01-06 11:09:40.999,47.13183797,10.24568040,6.00,1700.140,,9.765,163,12,13,,
T,2023-01-06 11:09:41.999,47.13175242,10.24571352,6.00,1698.381,,10.277,159,11,13,,
T,2023-01-06 11:09:42.999,47.13166347,10.24574930,6.00,1696.583,,10.534,155,11,13,,
T,2023-01-06 11:09:43.999,47.13156762,10.24581411,8.00,1695.728,,11.827,155,11,13,,
T,2023-01-06 11:09:44.999,47.13146792,10.24588774,8.00,1693.746,,10.841,129,11,13,,
T,2023-01-06 11:09:45.999,47.13140486,10.24600000,8.00,1690.659,,12.269,134,10,13,,
T,2023-01-06 11:09:46.999,47.13133010,10.24611686,8.00,1688.759,,13.313,141,9,13,,
T,2023-01-06 11:09:47.999,47.13124407,10.24623431,8.00,1686.584,,13.303,127,10,13,,
T,2023-01-06 11:09:48.999,47.13117748,10.24638095,8.00,1684.065,,12.186,124,11,13,,
T,2023-01-06 11:09:49.999,47.13111385,10.24652138,8.00,1682.843,,11.273,135,12,13,,
T,2023-01-06 11:09:50.999,47.13103179,10.24664276,6.00,1679.701,,12.085,131,12,13,,
T,2023-01-06 11:09:51.999,47.13095306,10.24676225,6.00,1678.282,,11.301,149,12,13,,
T,2023-01-06 11:09:52.999,47.13086730,10.24683745,6.00,1675.412,,10.666,139,12,13,,
T,2023-01-06 11:09:53.999,47.13079717,10.24692720,6.00,1673.532,,10.547,148,12,13,,
T,2023-01-06 11:09:54.999,47.13071322,10.24699431,6.00,1671.051,,11.539,159,12,13,,
T,2023-01-06 11:09:55.999,47.13061440,10.24705778,6.00,1668.920,,10.751,143,12,13,,
T,2023-01-06 11:09:56.999,47.13053902,10.24714747,6.00,1668.263,,10.060,160,12,13,,
T,2023-01-06 11:09:57.999,47.13045795,10.24717629,6.00,1667.073,,9.103,182,12,13,,
T,2023-01-06 11:09:58.999,47.13038595,10.24717057,6.00,1663.790,,7.915,112,11,13,,
T,2023-01-06 11:09:59.999,47.13036352,10.24726411,6.00,1660.978,,8.024,140,9,13,,
T,2023-01-06 11:10:00.999,47.13031303,10.24733719,6.00,1660.502,,8.103,138,11,13,,
T,2023-01-06 11:10:01.999,47.13026136,10.24742418,6.00,1658.090,,9.447,109,11,13,,
T,2023-01-06 11:10:02.999,47.13023015,10.24755476,6.00,1657.645,,8.307,136,10,13,,
T,2023-01-06 11:10:03.999,47.13019409,10.24760302,6.00,1656.476,,4.693,156,11,13,,
T,2023-01-06 11:10:04.999,47.13014585,10.24760510,6.00,1653.551,,3.621,161,11,13,,
T,2023-01-06 11:10:05.999,47.13009085,10.24762128,6.00,1650.286,,5.635,125,12,13,,
T,2023-01-06 11:10:06.999,47.13005020,10.24770286,6.00,1647.036,,6.886,106,12,13,,
T,2023-01-06 11:10:07.999,47.13003196,10.24779365,6.00,1644.921,,8.699,111,12,13,,
T,2023-01-06 11:10:08.999,47.12999752,10.24790005,6.00,1642.083,,8.798,136,12,13,,
T,2023-01-06 11:10:09.999,47.12992488,10.24798480,6.00,1640.232,,10.098,134,12,13,,
T,2023-01-06 11:10:10.999,47.12985898,10.24807879,4.00,1636.946,,9.179,136,12,13,,
T,2023-01-06 11:10:11.999,47.12978027,10.24817835,4.00,1636.306,,12.012,166,12,13,,
T,2023-01-06 11:10:12.999,47.12967587,10.24822142,6.00,1632.422,,11.649,143,9,13,,
T,2023-01-06 11:10:13.999,47.12959598,10.24831867,6.00,1631.633,,9.112,158,9,13,,
T,2023-01-06 11:10:14.999,47.12950606,10.24837156,6.00,1627.609,,10.007,176,8,13,,
T,2023-01-06 11:10:15.999,47.12940688,10.24837862,6.00,1625.114,,9.891,150,8,13,,
T,2023-01-06 11:10:16.999,47.12933054,10.24843976,6.00,1621.981,,9.661,171,9,13,,
T,2023-01-06 11:10:17.999,47.12924293,10.24846670,6.00,1617.488,,8.924,156,11,13,,
T,2023-01-06 11:10:18.999,47.12917119,10.24850481,6.00,1613.801,,8.600,158,11,13,,
T,2023-01-06 11:10:19.999,47.12909799,10.24853715,6.00,1611.688,,9.428,173,12,13,,
T,2023-01-06 11:10:20.999,47.12901872,10.24854958,6.00,1608.069,,8.548,142,11,13,,
T,2023-01-06 11:10:21.999,47.12896182,10.24861678,8.00,1605.680,,7.965,168,9,13,,
T,2023-01-06 11:10:22.999,47.12889165,10.24864698,6.00,1601.381,,6.163,159,12,13,,
T,2023-01-06 11:10:23.999,47.12881966,10.24870934,6.00,1599.543,,9.234,154,10,13,,
T,2023-01-06 11:10:24.999,47.12874400,10.24877930,8.00,1596.699,,8.659,133,8,13,,
T,2023-01-06 11:10:25.999,47.12868164,10.24888647,8.00,1595.266,,8.319,98,9,13,,
T,2023-01-06 11:10:26.999,47.12867919,10.24900956,8.00,1592.662,,7.952,80,8,13,,
T,2023-01-06 11:10:27.999,47.12868219,10.24914904,8.00,1588.781,,7.900,90,10,12,,
T,2023-01-06 11:10:28.999,47.12867909,10.24927443,8.00,1585.304,,10.537,118,7,12,,
T,2023-01-06 11:10:29.999,47.12862797,10.24942913,8.00,1582.113,,10.041,100,8,12,,
T,2023-01-06 11:10:30.999,47.12860222,10.24956825,6.00,1579.214,,9.863,69,8,12,,
T,2023-01-06 11:10:31.999,47.12863325,10.24970619,6.00,1574.645,,10.548,72,6,12,,
T,2023-01-06 11:10:32.999,47.12867496,10.24984448,6.00,1569.789,,11.481,64,9,12,,
T,2023-01-06 11:10:33.999,47.12871892,10.24999255,6.00,1566.900,,13.311,70,10,12,,
T,2023-01-06 11:10:34.999,47.12876717,10.25017647,6.00,1560.639,,14.248,69,8,12,,
T,2023-01-06 11:10:35.999,47.12880942,10.25038152,6.00,1554.603,,15.552,74,11,12,,
T,2023-01-06 11:10:36.999,47.12885288,10.25059406,6.00,1552.604,,16.082,81,10,12,,
T,2023-01-06 11:10:37.999,47.12887666,10.25080964,8.00,1548.817,,16.382,76,11,12,,
T,2023-01-06 11:10:38.999,47.12891469,10.25102290,8.00,1545.459,,16.648,64,11,13,,
T,2023-01-06 11:10:39.999,47.12898727,10.25122021,8.00,1542.634,,17.890,68,11,12,,
T,2023-01-06 11:10:40.999,47.12905620,10.25143278,8.00,1539.124,,17.968,64,11,12,,
T,2023-01-06 11:10:41.999,47.12913196,10.25164044,6.00,1536.705,,17.802,64,11,12,,
T,2023-01-06 11:10:42.999,47.12920065,10.25184986,6.00,1534.361,,17.195,73,10,12,,
T,2023-01-06 11:10:43.999,47.12923481,10.25205615,6.00,1532.054,,15.686,87,12,12,,
T,2023-01-06 11:10:44.999,47.12923281,10.25225542,6.00,1530.341,,13.825,103,10,12,,
T,2023-01-06 11:10:45.999,47.12919858,10.25242748,4.00,1527.867,,13.743,106,12,12,,
T,2023-01-06 11:10:46.999,47.12915790,10.25259407,6.00,1525.669,,13.599,110,11,12,,
T,2023-01-06 11:10:47.999,47.12911714,10.25275589,6.00,1525.006,,12.116,118,10,12,,
T,2023-01-06 11:10:48.999,47.12906673,10.25288243,6.00,1524.811,,11.158,138,12,13,,
T,2023-01-06 11:10:49.999,47.12896820,10.25297549,6.00,1522.742,,11.326,150,12,13,,
T,2023-01-06 11:10:50.999,47.12886813,10.25303827,6.00,1521.211,,10.908,140,11,13,,
T,2023-01-06 11:10:51.999,47.12878094,10.25311752,6.00,1519.592,,10.720,145,11,13,,
T,2023-01-06 11:10:52.999,47.12869634,10.25319835,6.00,1517.754,,11.349,145,12,12,,
T,2023-01-06 11:10:53.999,47.12861092,10.25328897,8.00,1515.765,,10.767,124,9,13,,
T,2023-01-06 11:10:54.999,47.12855279,10.25341279,8.00,1514.961,,10.129,144,11,12,,
T,2023-01-06 11:10:55.999,47.12848130,10.25348958,8.00,1515.059,,9.279,144,10,13,,
T,2023-01-06 11:10:56.999,47.12840427,10.25357442,6.00,1514.341,,9.928,137,11,13,,
T,2023-01-06 11:10:57.999,47.12832458,10.25366792,6.00,1512.209,,10.212,145,11,12,,
T,2023-01-06 11:10:58.999,47.12824045,10.25376412,6.00,1507.993,,11.244,123,11,13,,
T,2023-01-06 11:10:59.999,47.12818317,10.25389667,6.00,1505.822,,12.360,123,12,13,,
T,2023-01-06 11:11:00.999,47.12811161,10.25405906,6.00,1504.079,,13.096,141,12,12,,
T,2023-01-06 11:11:01.999,47.12801795,10.25418294,6.00,1500.779,,12.546,126,12,12,,
T,2023-01-06 11:11:02.999,47.12795387,10.25433734,6.00,1498.153,,12.091,100,10,12,,
T,2023-01-06 11:11:03.999,47.12794849,10.25452159,6.00,1494.725,,12.738,95,11,12,,
T,2023-01-06 11:11:04.999,47.12796498,10.25469607,6.00,1492.547,,12.754,87,12,12,,
T,2023-01-06 11:11:05.999,47.12799031,10.25485860,6.00,1490.926,,12.528,80,12,12,,
T,2023-01-06 11:11:06.999,47.12799505,10.25501827,4.00,1489.266,,11.919,90,12,12,,
T,2023-01-06 11:11:07.999,47.12801190,10.25517013,4.00,1487.394,,11.557,81,12,12,,
T,2023-01-06 11:11:08.999,47.12805327,10.25531076,4.00,1485.566,,11.392,68,11,12,,
T,2023-01-06 11:11:09.999,47.12810950,10.25542802,4.00,1484.302,,10.677,55,12,12,,
T,2023-01-06 11:11:10.999,47.12817553,10.25551603,4.00,1483.105,,9.978,43,11,12,,
T,2023-01-06 11:11:11.999,47.12822894,10.25561942,4.00,1481.907,,9.813,53,11,12,,
T,2023-01-06 11:11:12.999,47.12826229,10.25574038,4.00,1480.353,,9.804,68,11,12,,
T,2023-01-06 11:11:13.999,47.12828801,10.25587184,4.00,1478.584,,10.335,73,11,12,,
T,2023-01-06 11:11:14.999,47.12831609,10.25600694,6.00,1476.972,,10.616,74,11,12,,
T,2023-01-06 11:11:15.999,47.12836909,10.25611766,6.00,1475.021,,10.205,54,11,12,,
T,2023-01-06 11:11:16.999,47.12844612,10.25622884,4.00,1473.537,,11.993,54,11,12,,
T,2023-01-06 11:11:17.999,47.12850160,10.25635482,4.00,1472.912,,10.672,71,12,12,,
T,2023-01-06 11:11:18.999,47.12852799,10.25648476,6.00,1470.717,,10.328,71,10,12,,
T,2023-01-06 11:11:19.999,47.12857372,10.25659809,4.00,1468.839,,9.843,59,12,12,,
T,2023-01-06 11:11:20.999,47.12861802,10.25671028,4.00,1467.741,,10.099,62,12,12,,
T,2023-01-06 11:11:21.999,47.12865352,10.25682990,6.00,1466.447,,10.356,88,12,13,,
T,2023-01-06 11:11:22.999,47.12864613,10.25697206,6.00,1465.848,,10.050,103,11,12,,
T,2023-01-06 11:11:23.999,47.12862069,10.25711022,6.00,1464.651,,10.057,120,12,12,,
T,2023-01-06 11:11:24.999,47.12856964,10.25722921,6.00,1461.327,,11.293,111,11,12,,
T,2023-01-06 11:11:25.999,47.12852793,10.25738479,6.00,1459.897,,10.186,105,11,12,,
T,2023-01-06 11:11:26.999,47.12850249,10.25750633,6.00,1458.348,,8.548,117,11,12,,
T,2023-01-06 11:11:27.999,47.12846485,10.25760974,6.00,1454.744,,8.559,98,11,12,,
T,2023-01-06 11:11:28.999,47.12844361,10.25772728,6.00,1451.554,,8.871,93,11,12,,
T,2023-01-06 11:11:29.999,47.12842521,10.25784890,6.00,1450.450,,9.408,112,12,12,,
T,2023-01-06 11:11:30.999,47.12839223,10.25797345,6.00,1446.193,,9.704,112,12,12,,
T,2023-01-06 11:11:31.999,47.12835479,10.25810788,6.00,1443.664,,10.651,84,12,12,,
T,2023-01-06 11:11:32.999,47.12836506,10.25826233,6.00,1442.056,,10.435,100,10,12,,
T,2023-01-06 11:11:33.999,47.12835281,10.25839514,6.00,1439.543,,10.657,107,12,12,,
T,2023-01-06 11:11:34.999,47.12832742,10.25852829,6.00,1435.844,,10.322,85,12,12,,
T,2023-01-06 11:11:35.999,47.12833536,10.25866588,6.00,1433.643,,9.781,90,10,12,,
T,2023-01-06 11:11:36.999,47.12832845,10.25880043,6.00,1430.943,,10.071,108,12,12,,
T,2023-01-06 11:11:37.999,47.12830351,10.25894051,6.00,1426.802,,10.669,91,12,12,,
T,2023-01-06 11:11:38.999,47.12830350,10.25910108,6.00,1421.327,,11.927,89,11,12,,
T,2023-01-06 11:11:39.999,47.12830459,10.25926822,6.00,1419.105,,13.530,105,12,12,,
T,2023-01-06 11:11:40.999,47.12827283,10.25945000,6.00,1416.396,,13.268,89,10,12,,
T,2023-01-06 11:11:41.999,47.12828172,10.25963728,6.00,1413.556,,14.328,86,12,12,,
T,2023-01-06 11:11:42.999,47.12828954,10.25982869,6.00,1412.206,,13.525,99,12,12,,
T,2023-01-06 11:11:43.999,47.12826927,10.26000639,6.00,1408.407,,13.838,103,12,12,,
T,2023-01-06 11:11:44.999,47.12823816,10.26017818,6.00,1405.856,,12.505,90,12,12,,
T,2023-01-06 11:11:45.999,47.12823785,10.26033857,6.00,1404.448,,11.964,89,11,12,,
T,2023-01-06 11:11:46.999,47.12823954,10.26049799,6.00,1402.623,,11.276,106,10,12,,
T,2023-01-06 11:11:47.999,47.12820808,10.26064550,6.00,1398.526,,12.196,107,11,13,,
T,2023-01-06 11:11:48.999,47.12820528,10.26080760,6.00,1392.481,,12.538,92,8,13,,
T,2023-01-06 11:11:49.999,47.12820342,10.26098479,6.00,1390.154,,14.536,93,12,13,,
T,2023-01-06 11:11:50.999,47.12817705,10.26118647,6.00,1383.807,,15.562,101,10,13,,
T,2023-01-06 11:11:51.999,47.12814913,10.26139361,6.00,1382.063,,16.300,104,12,13,,
T,2023-01-06 11:11:52.999,47.12811875,10.26160300,6.00,1378.246,,16.014,102,11,13,,
T,2023-01-06 11:11:53.999,47.12811343,10.26179976,4.00,1375.637,,14.914,92,11,13,,
T,2023-01-06 11:11:54.999,47.12813146,10.26198023,4.00,1373.124,,13.965,82,11,13,,
T,2023-01-06 11:11:55.999,47.12816641,10.26214542,4.00,1370.894,,13.212,72,11,13,,
T,2023-01-06 11:11:56.999,47.12821818,10.26228191,4.00,1368.948,,12.332,59,12,13,,
T,2023-01-06 11:11:57.999,47.12826715,10.26240430,6.00,1367.740,,11.492,51,11,13,,
T,2023-01-06 11:11:58.999,47.12832500,10.26251163,6.00,1366.887,,11.033,54,11,13,,
T,2023-01-06 11:11:59.999,47.12836473,10.26262001,6.00,1365.041,,9.095,64,12,13,,
T,2023-01-06 11:12:00.999,47.12839542,10.26272397,6.00,1362.304,,7.829,58,12,13,,
T,2023-01-06 11:12:01.999,47.12842857,10.26280375,6.00,1361.182,,6.985,56,12,13,,
T,2023-01-06 11:12:02.999,47.12845723,10.26288393,6.00,1361.567,,5.531,63,9,13,,
T,2023-01-06 11:12:03.999,47.12847096,10.26293910,6.00,1360.576,,5.040,55,10,13,,
T,2023-01-06 11:12:04.999,47.12848857,10.26298478,6.00,1360.187,,2.595,58,11,13,,
T,2023-01-06 11:12:05.999,47.12849571,10.26301847,6.00,1359.806,,2.768,91,10,13,,
T,2023-01-06 11:12:06.999,47.12848922,10.26305820,6.00,1359.549,,3.866,123,10,13,,
T,2023-01-06 11:12:07.999,47.12845943,10.26309618,6.00,1358.708,,3.502,128,10,13,,
T,2023-01-06 11:12:08.999,47.12842425,10.26311921,6.00,1357.656,,3.925,144,10,13,,
T,2023-01-06 11:12:09.999,47.12838742,10.26315054,6.00,1356.930,,3.143,122,10,13,,
T,2023-01-06 11:12:10.999,47.12837190,10.26317380,6.00,1355.489,,1.167,122,11,14,,
T,2023-01-06 11:12:11.999,47.12837190,10.26317380,6.00,1354.752,,0.000,,12,13,,
T,2023-01-06 11:12:12.999,47.12834854,10.26317214,6.00,1354.794,,0.384,120,12,13,,
T,2023-01-06 11:12:13.999,47.12834854,10.26317214,6.00,1354.512,,0.000,,12,13,,
T,2023-01-06 11:12:14.999,47.12834854,10.26317214,6.00,1354.406,,0.000,,10,13,,
T,2023-01-06 11:12:15.999,47.12834854,10.26317214,6.00,1354.533,,0.000,,11,13,,
T,2023-01-06 11:12:16.999,47.12834854,10.26317214,6.00,1354.172,,0.000,,11,13,,
T,2023-01-06 11:12:17.999,47.12834854,10.26317214,8.00,1353.864,,0.000,,11,13,,
T,2023-01-06 11:12:18.999,47.12834854,10.26317214,8.00,1353.577,,0.000,,12,13,,
T,2023-01-06 11:12:19.999,47.12834854,10.26317214,8.00,1353.881,,0.000,,12,13,,
T,2023-01-06 11:12:20.999,47.12834854,10.26317214,6.00,1354.147,,0.000,,12,13,,
T,2023-01-06 11:12:21.999,47.12834854,10.26317214,8.00,1354.512,,0.000,,11,13,,
T,2023-01-06 11:12:22.999,47.12834854,10.26317214,8.00,1354.349,,0.000,,12,13,,
T,2023-01-06 11:12:23.999,47.12834956,10.26320585,6.00,1353.931,,0.549,7,10,13,,
T,2023-01-06 11:12:24.999,47.12834956,10.26320585,6.00,1354.125,,0.000,,11,13,,
T,2023-01-06 11:12:25.999,47.12834956,10.26320585,6.00,1353.844,,0.000,,12,13,,
T,2023-01-06 11:12:26.999,47.12834956,10.26320585,6.00,1353.950,,0.000,,12,13,,
T,2023-01-06 11:12:27.999,47.12834956,10.26320585,6.00,1354.087,,0.000,,12,13,,
T,2023-01-06 11:12:28.999,47.12834956,10.26320585,6.00,1354.026,,0.000,,11,13,,
T,2023-01-06 11:12:29.999,47.12834956,10.26320585,6.00,1353.951,,0.000,,11,14,,
T,2023-01-06 11:12:30.999,47.12834956,10.26320585,6.00,1353.943,,0.000,,10,14,,
T,2023-01-06 11:12:31.999,47.12834956,10.26320585,6.00,1354.022,,0.000,,11,14,,
T,2023-01-06 11:12:32.999,47.12834956,10.26320585,6.00,1354.040,,0.000,,11,14,,
T,2023-01-06 11:12:33.999,47.12834956,10.26320585,6.00,1353.965,,0.000,,11,13,,
T,2023-01-06 11:12:34.999,47.12834956,10.26320585,6.00,1353.963,,0.000,,11,13,,
T,2023-01-06 11:12:35.999,47.12834956,10.26320585,6.00,1353.970,,0.000,,12,13,,
T,2023-01-06 11:12:36.999,47.12834956,10.26320585,6.00,1353.942,,0.000,,11,14,,
T,2023-01-06 11:12:37.999,47.12834956,10.26320585,6.00,1353.946,,0.000,,12,14,,
T,2023-01-06 11:12:38.999,47.12834956,10.26320585,6.00,1353.945,,0.000,,12,14,,
T,2023-01-06 11:12:39.999,47.12834956,10.26320585,6.00,1354.124,,0.000,,13,14,,
T,2023-01-06 11:12:40.999,47.12834956,10.26320585,6.00,1353.607,,0.000,,12,14,,
T,2023-01-06 11:12:41.999,47.12834956,10.26320585,6.00,1353.836,,0.000,,12,14,,
T,2023-01-06 11:12:42.999,47.12834956,10.26320585,6.00,1354.011,,0.000,,10,14,,
T,2023-01-06 11:12:43.999,47.12834956,10.26320585,6.00,1353.988,,0.000,,11,14,,
T,2023-01-06 11:12:44.999,47.12834956,10.26320585,6.00,1353.966,,0.000,,10,14,,
T,2023-01-06 11:12:45.999,47.12834956,10.26320585,6.00,1353.975,,0.000,,9,13,,
T,2023-01-06 11:12:46.999,47.12834956,10.26320585,6.00,1353.937,,0.000,,12,13,,
T,2023-01-06 11:12:47.999,47.12834956,10.26320585,4.00,1353.936,,0.000,,11,13,,
T,2023-01-06 11:12:48.999,47.12834956,10.26320585,4.00,1354.192,,0.000,,11,13,,
T,2023-01-06 11:12:49.999,47.12834956,10.26320585,4.00,1354.227,,0.000,,10,14,,
T,2023-01-06 11:12:50.999,47.12834956,10.26320585,6.00,1354.361,,0.000,,10,13,,
T,2023-01-06 11:12:51.999,47.12834956,10.26320585,6.00,1354.391,,0.000,,11,13,,
T,2023-01-06 11:12:52.999,47.12834956,10.26320585,6.00,1354.394,,0.000,,10,13,,
T,2023-01-06 11:12:53.999,47.12834956,10.26320585,6.00,1354.389,,0.000,,10,13,,
T,2023-01-06 11:12:54.999,47.12834956,10.26320585,6.00,1354.375,,0.000,,11,13,,
T,2023-01-06 11:12:55.999,47.12834956,10.26320585,6.00,1354.293,,0.000,,11,13,,
