type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-24 11:46:38.999,46.77037210,8.27967357,4.00,1957.433,,0.000,,14,17,,
T,2023-02-24 11:46:39.999,46.77037210,8.27967357,4.00,1957.447,,0.000,,14,17,,
T,2023-02-24 11:46:40.999,46.77037210,8.27967357,4.00,1957.456,,0.000,,14,17,,
T,2023-02-24 11:46:41.999,46.77037210,8.27967357,4.00,1957.486,,0.000,,14,17,,
T,2023-02-24 11:46:42.999,46.77037210,8.27967357,4.00,1957.493,,0.000,,14,17,,
T,2023-02-24 11:46:43.999,46.77037210,8.27967357,4.00,1957.478,,0.000,,14,17,,
T,2023-02-24 11:46:44.999,46.77037210,8.27967357,4.00,1957.497,,0.000,,14,17,,
T,2023-02-24 11:46:45.999,46.77037210,8.27967357,4.00,1957.494,,0.000,,14,17,,
T,2023-02-24 11:46:46.999,46.77037210,8.27967357,4.00,1957.490,,0.000,,14,17,,
T,2023-02-24 11:46:47.999,46.77037210,8.27967357,4.00,1957.501,,0.000,,14,17,,
T,2023-02-24 11:46:48.999,46.77037210,8.27967357,4.00,1957.474,,0.000,,14,17,,
T,2023-02-24 11:46:49.999,46.77037210,8.27967357,4.00,1957.472,,0.000,,14,17,,
T,2023-02-24 11:46:50.999,46.77037210,8.27967357,4.00,1957.463,,0.000,,13,17,,
T,2023-02-24 11:46:51.999,46.77037210,8.27967357,4.00,1957.454,,0.000,,14,16,,
T,2023-02-24 11:46:52.999,46.77037210,8.27967357,4.00,1957.437,,0.000,,13,17,,
T,2023-02-24 11:46:53.999,46.77037210,8.27967357,4.00,1957.447,,0.000,,13,17,,
T,2023-02-24 11:46:54.999,46.77037210,8.27967357,4.00,1957.544,,0.000,,13,16,,
T,2023-02-24 11:46:55.999,46.77037210,8.27967357,4.00,1957.518,,0.000,,14,16,,
T,2023-02-24 11:46:56.999,46.77037210,8.27967357,4.00,1957.514,,0.000,,14,16,,
T,2023-02-24 11:46:57.999,46.77037210,8.27967357,4.00,1957.561,,0.000,,14,17,,
T,2023-02-24 11:46:58.999,46.77037210,8.27967357,4.00,1957.586,,0.000,,14,17,,
T,2023-02-24 11:46:59.999,46.77037210,8.27967357,4.00,1957.530,,0.000,,14,17,,
T,2023-02-24 11:47:00.999,46.77037210,8.27967357,4.00,1957.573,,0.000,,14,17,,
T,2023-02-24 11:47:01.999,46.77037210,8.27967357,4.00,1957.620,,0.000,,14,17,,
T,2023-02-24 11:47:02.999,46.77037210,8.27967357,4.00,1957.610,,0.000,,14,17,,
T,2023-02-24 11:47:03.999,46.77037210,8.27967357,4.00,1957.586,,0.000,,14,17,,
T,2023-02-24 11:47:04.999,46.77037210,8.27967357,4.00,1957.577,,0.000,,14,17,,
T,2023-02-24 11:47:05.999,46.77037210,8.27967357,4.00,1957.605,,0.000,,14,17,,
T,2023-02-24 11:47:06.999,46.77037210,8.27967357,4.00,1957.678,,0.000,,14,17,,
T,2023-02-24 11:47:07.999,46.77037210,8.27967357,4.00,1957.681,,0.000,,14,17,,
T,2023-02-24 11:47:08.999,46.77037210,8.27967357,4.00,1957.701,,0.000,,14,17,,
T,2023-02-24 11:47:09.999,46.77037210,8.27967357,4.00,1957.696,,0.000,,14,18,,
T,2023-02-24 11:47:10.999,46.77037210,8.27967357,4.00,1957.749,,0.000,,14,18,,
T,2023-02-24 11:47:11.999,46.77037210,8.27967357,4.00,1957.755,,0.000,,14,17,,
T,2023-02-24 11:47:12.999,46.77037210,8.27967357,4.00,1957.692,,0.000,,14,17,,
T,2023-02-24 11:47:13.999,46.77037210,8.27967357,4.00,1957.683,,0.000,,14,17,,
T,2023-02-24 11:47:14.999,46.77037210,8.27967357,4.00,1957.698,,0.000,,14,17,,
T,2023-02-24 11:47:15.999,46.77037210,8.27967357,4.00,1957.713,,0.000,,14,17,,
T,2023-02-24 11:47:16.999,46.77037210,8.27967357,4.00,1957.751,,0.000,,14,17,,
T,2023-02-24 11:47:17.999,46.77037210,8.27967357,4.00,1957.753,,0.000,,14,17,,
T,2023-02-24 11:47:18.999,46.77037210,8.27967357,4.00,1957.755,,0.000,,14,17,,
T,2023-02-24 11:47:19.999,46.77037210,8.27967357,4.00,1957.744,,0.000,,14,18,,
T,2023-02-24 11:47:20.999,46.77037210,8.27967357,4.00,1957.737,,0.000,,14,18,,
T,2023-02-24 11:47:21.999,46.77037210,8.27967357,4.00,1957.778,,0.000,,14,18,,
T,2023-02-24 11:47:22.999,46.77037210,8.27967357,4.00,1957.761,,0.000,,14,16,,
T,2023-02-24 11:47:23.999,46.77037210,8.27967357,4.00,1957.751,,0.000,,14,17,,
T,2023-02-24 11:47:24.999,46.77037210,8.27967357,4.00,1957.816,,0.000,,14,16,,
T,2023-02-24 11:47:25.999,46.77037210,8.27967357,4.00,1957.820,,0.000,,14,16,,
T,2023-02-24 11:47:26.999,46.77037210,8.27967357,4.00,1957.872,,0.000,,14,17,,
T,2023-02-24 11:47:27.999,46.77037210,8.27967357,4.00,1957.861,,0.000,,14,18,,
T,2023-02-24 11:47:28.999,46.77037210,8.27967357,4.00,1957.853,,0.000,,14,18,,
T,2023-02-24 11:47:29.999,46.77037210,8.27967357,4.00,1957.843,,0.000,,14,18,,
T,2023-02-24 11:47:30.999,46.77037210,8.27967357,4.00,1957.866,,0.000,,14,17,,
T,2023-02-24 11:47:31.999,46.77037210,8.27967357,4.00,1957.821,,0.000,,14,17,,
T,2023-02-24 11:47:32.999,46.77037210,8.27967357,4.00,1957.835,,0.000,,14,17,,
T,2023-02-24 11:47:33.999,46.77037210,8.27967357,4.00,1957.900,,0.000,,14,17,,
T,2023-02-24 11:47:34.999,46.77037210,8.27967357,4.00,1957.890,,0.000,,14,16,,
T,2023-02-24 11:47:35.999,46.77037210,8.27967357,4.00,1957.898,,0.000,,14,16,,
T,2023-02-24 11:47:36.999,46.77037210,8.27967357,4.00,1957.906,,0.000,,14,16,,
T,2023-02-24 11:47:37.999,46.77037210,8.27967357,4.00,1957.905,,0.000,,14,16,,
T,2023-02-24 11:47:38.999,46.77037210,8.27967357,4.00,1957.951,,0.000,,14,16,,
T,2023-02-24 11:47:39.999,46.77037210,8.27967357,4.00,1958.001,,0.000,,14,17,,
T,2023-02-24 11:47:40.999,46.77037210,8.27967357,4.00,1958.030,,0.000,,14,17,,
T,2023-02-24 11:47:41.999,46.77037210,8.27967357,4.00,1958.032,,0.000,,14,17,,
T,2023-02-24 11:47:42.999,46.77037210,8.27967357,4.00,1958.038,,0.000,,14,17,,
T,2023-02-24 11:47:43.999,46.77037210,8.27967357,4.00,1958.029,,0.000,,14,17,,
T,2023-02-24 11:47:44.999,46.77037210,8.27967357,4.00,1957.957,,0.000,,14,17,,
T,2023-02-24 11:47:45.999,46.77037210,8.27967357,4.00,1957.931,,0.000,,14,18,,
T,2023-02-24 11:47:46.999,46.77037210,8.27967357,4.00,1958.413,,0.000,,14,17,,
T,2023-02-24 11:47:47.999,46.77037210,8.27967357,4.00,1958.342,,0.000,,14,17,,
T,2023-02-24 11:47:48.999,46.77037210,8.27967357,4.00,1958.273,,0.000,,14,18,,
T,2023-02-24 11:47:49.999,46.77037210,8.27967357,4.00,1958.279,,0.000,,14,17,,
T,2023-02-24 11:47:50.999,46.77037210,8.27967357,4.00,1958.271,,0.000,,14,17,,
T,2023-02-24 11:47:51.999,46.77037210,8.27967357,4.00,1958.292,,0.000,,14,17,,
T,2023-02-24 11:47:52.999,46.77037210,8.27967357,4.00,1958.276,,0.000,,14,18,,
T,2023-02-24 11:47:53.999,46.77037210,8.27967357,4.00,1958.303,,0.000,,14,17,,
T,2023-02-24 11:47:54.999,46.77037210,8.27967357,4.00,1958.392,,0.000,,14,18,,
T,2023-02-24 11:47:55.999,46.77037210,8.27967357,4.00,1958.340,,0.000,,14,17,,
T,2023-02-24 11:47:56.999,46.77037210,8.27967357,4.00,1958.287,,0.000,,14,17,,
T,2023-02-24 11:47:57.999,46.77037210,8.27967357,4.00,1958.262,,0.000,,14,17,,
T,2023-02-24 11:47:58.999,46.77037210,8.27967357,4.00,1958.229,,0.000,,14,17,,
T,2023-02-24 11:47:59.999,46.77037210,8.27967357,4.00,1958.215,,0.000,,14,17,,
T,2023-02-24 11:48:00.999,46.77037210,8.27967357,4.00,1958.219,,0.000,,14,17,,
T,2023-02-24 11:48:01.999,46.77037210,8.27967357,4.00,1958.219,,0.000,,14,18,,
T,2023-02-24 11:48:02.999,46.77037210,8.27967357,4.00,1958.244,,0.000,,14,17,,
T,2023-02-24 11:48:03.999,46.77037210,8.27967357,4.00,1958.210,,0.000,,14,16,,
T,2023-02-24 11:48:04.999,46.77037210,8.27967357,4.00,1958.210,,0.000,,14,18,,
T,2023-02-24 11:48:05.999,46.77037210,8.27967357,4.00,1958.208,,0.000,,14,16,,
T,2023-02-24 11:48:06.999,46.77037210,8.27967357,4.00,1958.190,,0.000,,14,16,,
T,2023-02-24 11:48:07.999,46.77037210,8.27967357,4.00,1958.266,,0.000,,14,16,,
T,2023-02-24 11:48:08.999,46.77037210,8.27967357,4.00,1958.236,,0.000,,14,16,,
T,2023-02-24 11:48:09.999,46.77037210,8.27967357,4.00,1958.228,,0.000,,14,16,,
T,2023-02-24 11:48:10.999,46.77037210,8.27967357,4.00,1958.207,,0.000,,14,16,,
T,2023-02-24 11:48:11.999,46.77037210,8.27967357,4.00,1958.191,,0.000,,14,17,,
T,2023-02-24 11:48:12.999,46.77037210,8.27967357,4.00,1958.137,,0.000,,14,16,,
T,2023-02-24 11:48:13.999,46.77037210,8.27967357,4.00,1958.111,,0.000,,14,16,,
T,2023-02-24 11:48:14.999,46.77037210,8.27967357,4.00,1958.104,,0.000,,14,17,,
T,2023-02-24 11:48:15.999,46.77037210,8.27967357,4.00,1958.097,,0.000,,14,17,,
T,2023-02-24 11:48:16.999,46.77037210,8.27967357,4.00,1958.096,,0.000,,14,17,,
T,2023-02-24 11:48:17.999,46.77037210,8.27967357,4.00,1958.092,,0.000,,14,17,,
T,2023-02-24 11:48:18.999,46.77037210,8.27967357,4.00,1958.092,,0.000,,14,17,,
T,2023-02-24 11:48:19.999,46.77037210,8.27967357,4.00,1958.087,,0.000,,14,17,,
T,2023-02-24 11:48:20.999,46.77037210,8.27967357,4.00,1958.072,,0.000,,14,17,,
T,2023-02-24 11:48:21.999,46.77037210,8.27967357,4.00,1958.057,,0.000,,14,17,,
T,2023-02-24 11:48:22.999,46.77037210,8.27967357,4.00,1958.045,,0.000,,14,17,,
T,2023-02-24 11:48:23.999,46.77037210,8.27967357,4.00,1958.029,,0.000,,14,17,,
T,2023-02-24 11:48:24.999,46.77037210,8.27967357,4.00,1958.009,,0.000,,14,17,,
T,2023-02-24 11:48:25.999,46.77037210,8.27967357,4.00,1957.943,,0.000,,14,18,,
T,2023-02-24 11:48:26.999,46.77037210,8.27967357,4.00,1957.840,,0.000,,14,18,,
T,2023-02-24 11:48:27.999,46.77037210,8.27967357,4.00,1957.821,,0.000,,14,18,,
T,2023-02-24 11:48:28.999,46.77037210,8.27967357,4.00,1957.865,,0.000,,14,18,,
T,2023-02-24 11:48:29.999,46.77037210,8.27967357,4.00,1957.842,,0.000,,14,16,,
T,2023-02-24 11:48:30.999,46.77037210,8.27967357,4.00,1957.841,,0.000,,14,17,,
T,2023-02-24 11:48:31.999,46.77037210,8.27967357,4.00,1957.837,,0.000,,14,16,,
T,2023-02-24 11:48:32.999,46.77037210,8.27967357,4.00,1957.833,,0.000,,14,16,,
T,2023-02-24 11:48:33.999,46.77037210,8.27967357,4.00,1957.816,,0.000,,14,17,,
T,2023-02-24 11:48:34.999,46.77037210,8.27967357,4.00,1957.819,,0.000,,14,17,,
T,2023-02-24 11:48:35.999,46.77037210,8.27967357,6.00,1957.824,,0.000,,13,17,,
T,2023-02-24 11:48:36.999,46.77037210,8.27967357,6.00,1957.803,,0.000,,14,17,,
T,2023-02-24 11:48:37.999,46.77037210,8.27967357,6.00,1957.794,,0.000,,14,17,,
T,2023-02-24 11:48:38.999,46.77037210,8.27967357,6.00,1957.800,,0.000,,14,17,,
T,2023-02-24 11:48:39.999,46.77037210,8.27967357,4.00,1957.804,,0.000,,14,17,,
T,2023-02-24 11:48:40.999,46.77037210,8.27967357,4.00,1957.810,,0.000,,14,17,,
T,2023-02-24 11:48:41.999,46.77037210,8.27967357,4.00,1957.814,,0.000,,14,17,,
T,2023-02-24 11:48:42.999,46.77037210,8.27967357,4.00,1957.810,,0.000,,14,17,,
T,2023-02-24 11:48:43.999,46.77037210,8.27967357,4.00,1957.822,,0.000,,14,17,,
T,2023-02-24 11:48:44.999,46.77037210,8.27967357,4.00,1957.911,,0.000,,14,17,,
T,2023-02-24 11:48:45.999,46.77037210,8.27967357,4.00,1957.820,,0.000,,14,17,,
T,2023-02-24 11:48:46.999,46.77037210,8.27967357,4.00,1957.796,,0.000,,14,17,,
T,2023-02-24 11:48:47.999,46.77037210,8.27967357,4.00,1957.821,,0.000,,14,17,,
T,2023-02-24 11:48:48.999,46.77037210,8.27967357,4.00,1957.856,,0.000,,14,17,,
T,2023-02-24 11:48:49.999,46.77037210,8.27967357,4.00,1957.840,,0.000,,14,17,,
T,2023-02-24 11:48:50.999,46.77037210,8.27967357,4.00,1957.880,,0.000,,14,17,,
T,2023-02-24 11:48:51.999,46.77037210,8.27967357,4.00,1957.894,,0.000,,14,17,,
T,2023-02-24 11:48:52.999,46.77037210,8.27967357,4.00,1957.934,,0.000,,14,17,,
T,2023-02-24 11:48:53.999,46.77037210,8.27967357,4.00,1957.876,,0.000,,14,17,,
T,2023-02-24 11:48:54.999,46.77037210,8.27967357,4.00,1958.017,,0.000,,14,17,,
T,2023-02-24 11:48:55.999,46.77037210,8.27967357,4.00,1957.981,,0.000,,14,17,,
T,2023-02-24 11:48:56.999,46.77037210,8.27967357,4.00,1957.986,,0.000,,14,17,,
T,2023-02-24 11:48:57.999,46.77037210,8.27967357,4.00,1958.084,,0.000,,14,17,,
T,2023-02-24 11:48:58.999,46.77037210,8.27967357,4.00,1958.057,,0.000,,14,17,,
T,2023-02-24 11:48:59.999,46.77037210,8.27967357,4.00,1957.997,,0.000,,14,17,,
T,2023-02-24 11:49:00.999,46.77037210,8.27967357,4.00,1957.975,,0.000,,14,17,,
T,2023-02-24 11:49:01.999,46.77037210,8.27967357,4.00,1958.009,,0.000,,14,17,,
T,2023-02-24 11:49:02.999,46.77037210,8.27967357,4.00,1958.072,,0.000,,14,17,,
T,2023-02-24 11:49:03.999,46.77037210,8.27967357,4.00,1958.089,,0.000,,14,17,,
T,2023-02-24 11:49:04.999,46.77037210,8.27967357,4.00,1958.091,,0.000,,14,17,,
T,2023-02-24 11:49:05.999,46.77037210,8.27967357,4.00,1958.114,,0.000,,14,17,,
T,2023-02-24 11:49:06.999,46.77037210,8.27967357,4.00,1958.143,,0.000,,14,17,,
T,2023-02-24 11:49:07.999,46.77037210,8.27967357,4.00,1958.168,,0.000,,14,18,,
T,2023-02-24 11:49:08.999,46.77037210,8.27967357,4.00,1958.108,,0.000,,14,18,,
T,2023-02-24 11:49:09.999,46.77037210,8.27967357,4.00,1958.097,,0.000,,14,18,,
T,2023-02-24 11:49:10.999,46.77037210,8.27967357,4.00,1958.079,,0.000,,13,18,,
T,2023-02-24 11:49:11.999,46.77037210,8.27967357,4.00,1958.077,,0.000,,14,18,,
T,2023-02-24 11:49:12.999,46.77037210,8.27967357,4.00,1958.088,,0.000,,14,18,,
T,2023-02-24 11:49:13.999,46.77037210,8.27967357,4.00,1958.094,,0.000,,14,18,,
T,2023-02-24 11:49:14.999,46.77037210,8.27967357,4.00,1958.109,,0.000,,13,18,,
T,2023-02-24 11:49:15.999,46.77037210,8.27967357,4.00,1958.108,,0.000,,14,17,,
T,2023-02-24 11:49:16.999,46.77037210,8.27967357,4.00,1958.103,,0.000,,14,17,,
T,2023-02-24 11:49:17.999,46.77037210,8.27967357,4.00,1958.113,,0.000,,14,17,,
T,2023-02-24 11:49:18.999,46.77037210,8.27967357,4.00,1958.188,,0.000,,14,17,,
T,2023-02-24 11:49:19.999,46.77037210,8.27967357,4.00,1958.193,,0.000,,14,17,,
T,2023-02-24 11:49:20.999,46.77037210,8.27967357,4.00,1958.185,,0.000,,14,17,,
T,2023-02-24 11:49:21.999,46.77037210,8.27967357,4.00,1958.179,,0.000,,14,17,,
T,2023-02-24 11:49:22.999,46.77037210,8.27967357,4.00,1958.188,,0.000,,14,17,,
T,2023-02-24 11:49:23.999,46.77037210,8.27967357,4.00,1958.209,,0.000,,14,17,,
T,2023-02-24 11:49:24.999,46.77037210,8.27967357,4.00,1958.258,,0.000,,14,17,,
T,2023-02-24 11:49:25.999,46.77037210,8.27967357,4.00,1958.276,,0.000,,14,17,,
T,2023-02-24 11:49:26.999,46.77037210,8.27967357,4.00,1958.257,,0.000,,14,17,,
T,2023-02-24 11:49:27.999,46.77037210,8.27967357,4.00,1958.252,,0.000,,14,17,,
T,2023-02-24 11:49:28.999,46.77037210,8.27967357,4.00,1958.295,,0.000,,14,17,,
T,2023-02-24 11:49:29.999,46.77037210,8.27967357,4.00,1958.290,,0.000,,14,17,,
T,2023-02-24 11:49:30.999,46.77037210,8.27967357,4.00,1958.311,,0.000,,14,17,,
T,2023-02-24 11:49:31.999,46.77037210,8.27967357,4.00,1958.294,,0.000,,13,17,,
T,2023-02-24 11:49:32.999,46.77037210,8.27967357,4.00,1958.302,,0.000,,14,17,,
T,2023-02-24 11:49:33.999,46.77037210,8.27967357,4.00,1958.310,,0.000,,14,17,,
T,2023-02-24 11:49:34.999,46.77037210,8.27967357,4.00,1958.354,,0.000,,14,17,,
T,2023-02-24 11:49:35.999,46.77037210,8.27967357,4.00,1958.357,,0.000,,14,17,,
T,2023-02-24 11:49:36.999,46.77037210,8.27967357,4.00,1958.450,,0.000,,14,17,,
T,2023-02-24 11:49:37.999,46.77037210,8.27967357,4.00,1958.448,,0.000,,14,17,,
T,2023-02-24 11:49:38.999,46.77037210,8.27967357,4.00,1958.456,,0.000,,14,17,,
T,2023-02-24 11:49:39.999,46.77037210,8.27967357,4.00,1958.485,,0.000,,14,17,,
T,2023-02-24 11:49:40.999,46.77037210,8.27967357,4.00,1958.494,,0.000,,14,17,,
T,2023-02-24 11:49:41.999,46.77037210,8.27967357,4.00,1958.487,,0.000,,14,17,,
T,2023-02-24 11:49:42.999,46.77037210,8.27967357,4.00,1958.473,,0.000,,14,17,,
T,2023-02-24 11:49:43.999,46.77037210,8.27967357,4.00,1958.523,,0.000,,14,17,,
T,2023-02-24 11:49:44.999,46.77037210,8.27967357,4.00,1958.554,,0.000,,14,17,,
T,2023-02-24 11:49:45.999,46.77037210,8.27967357,4.00,1958.557,,0.000,,14,17,,
T,2023-02-24 11:49:46.999,46.77037210,8.27967357,4.00,1958.544,,0.000,,14,17,,
T,2023-02-24 11:49:47.999,46.77037210,8.27967357,4.00,1958.531,,0.000,,14,17,,
T,2023-02-24 11:49:48.999,46.77037210,8.27967357,4.00,1958.496,,0.000,,14,17,,
T,2023-02-24 11:49:49.999,46.77037210,8.27967357,4.00,1958.473,,0.000,,14,17,,
T,2023-02-24 11:49:50.999,46.77037210,8.27967357,4.00,1958.419,,0.000,,13,17,,
T,2023-02-24 11:49:51.999,46.77037210,8.27967357,4.00,1958.377,,0.000,,14,17,,
T,2023-02-24 11:49:52.999,46.77037210,8.27967357,4.00,1958.352,,0.000,,14,17,,
T,2023-02-24 11:49:53.999,46.77037210,8.27967357,4.00,1958.394,,0.000,,14,17,,
T,2023-02-24 11:49:54.999,46.77037210,8.27967357,4.00,1958.400,,0.000,,14,17,,
T,2023-02-24 11:49:55.999,46.77037210,8.27967357,4.00,1958.393,,0.000,,14,17,,
T,2023-02-24 11:49:56.999,46.77037210,8.27967357,4.00,1958.406,,0.000,,14,17,,
T,2023-02-24 11:49:57.999,46.77037210,8.27967357,4.00,1958.408,,0.000,,14,17,,
T,2023-02-24 11:49:58.999,46.77037210,8.27967357,4.00,1958.443,,0.000,,14,17,,
T,2023-02-24 11:49:59.999,46.77037210,8.27967357,4.00,1958.432,,0.000,,14,17,,
T,2023-02-24 11:50:00.999,46.77037210,8.27967357,4.00,1958.485,,0.000,,14,17,,
T,2023-02-24 11:50:01.999,46.77037210,8.27967357,4.00,1958.519,,0.000,,14,17,,
T,2023-02-24 11:50:02.999,46.77037210,8.27967357,4.00,1958.528,,0.000,,14,17,,
T,2023-02-24 11:50:03.999,46.77037210,8.27967357,4.00,1958.547,,0.000,,14,17,,
T,2023-02-24 11:50:04.999,46.77037210,8.27967357,4.00,1958.559,,0.000,,14,17,,
T,2023-02-24 11:50:05.999,46.77037210,8.27967357,4.00,1958.574,,0.000,,13,16,,
T,2023-02-24 11:50:06.999,46.77037210,8.27967357,4.00,1958.548,,0.000,,14,17,,
T,2023-02-24 11:50:07.999,46.77037210,8.27967357,4.00,1958.528,,0.000,,14,17,,
T,2023-02-24 11:50:08.999,46.77037210,8.27967357,4.00,1958.505,,0.000,,14,17,,
T,2023-02-24 11:50:09.999,46.77037210,8.27967357,4.00,1958.511,,0.000,,14,17,,
T,2023-02-24 11:50:10.999,46.77037210,8.27967357,4.00,1958.524,,0.000,,14,17,,
T,2023-02-24 11:50:11.999,46.77037210,8.27967357,4.00,1958.610,,0.000,,14,17,,
T,2023-02-24 11:50:12.999,46.77036545,8.27970087,4.00,1959.419,,0.514,90,14,17,,
T,2023-02-24 11:50:13.999,46.77036545,8.27970087,4.00,1959.369,,0.000,,14,17,,
T,2023-02-24 11:50:14.999,46.77036545,8.27970087,4.00,1959.336,,0.000,,14,17,,
T,2023-02-24 11:50:15.999,46.77036545,8.27970087,4.00,1959.284,,0.000,,14,17,,
T,2023-02-24 11:50:16.999,46.77036545,8.27970087,4.00,1959.266,,0.000,,14,17,,
T,2023-02-24 11:50:17.999,46.77036545,8.27970087,4.00,1959.239,,0.000,,14,17,,
T,2023-02-24 11:50:18.999,46.77036545,8.27970087,4.00,1959.324,,0.000,,14,17,,
T,2023-02-24 11:50:19.999,46.77036545,8.27970087,4.00,1959.290,,0.000,,14,17,,
T,2023-02-24 11:50:20.999,46.77036545,8.27970087,4.00,1959.274,,0.000,,14,17,,
T,2023-02-24 11:50:21.999,46.77036545,8.27970087,4.00,1959.246,,0.000,,14,17,,
T,2023-02-24 11:50:22.999,46.77036545,8.27970087,4.00,1959.223,,0.000,,14,17,,
T,2023-02-24 11:50:23.999,46.77036545,8.27970087,4.00,1959.195,,0.000,,14,17,,
T,2023-02-24 11:50:24.999,46.77036545,8.27970087,4.00,1959.294,,0.000,,14,17,,
T,2023-02-24 11:50:25.999,46.77036545,8.27970087,4.00,1959.284,,0.000,,14,17,,
T,2023-02-24 11:50:26.999,46.77036545,8.27970087,4.00,1959.291,,0.000,,14,17,,
T,2023-02-24 11:50:27.999,46.77036545,8.27970087,4.00,1959.287,,0.000,,14,17,,
T,2023-02-24 11:50:28.999,46.77036545,8.27970087,4.00,1959.308,,0.000,,14,17,,
T,2023-02-24 11:50:29.999,46.77036545,8.27970087,4.00,1959.300,,0.000,,14,17,,
T,2023-02-24 11:50:30.999,46.77036545,8.27970087,4.00,1959.310,,0.000,,14,17,,
T,2023-02-24 11:50:31.999,46.77036545,8.27970087,4.00,1959.333,,0.000,,14,17,,
T,2023-02-24 11:50:32.999,46.77036545,8.27970087,4.00,1959.325,,0.000,,14,17,,
T,2023-02-24 11:50:33.999,46.77036545,8.27970087,4.00,1959.332,,0.000,,14,17,,
T,2023-02-24 11:50:34.999,46.77036545,8.27970087,4.00,1959.357,,0.000,,14,17,,
T,2023-02-24 11:50:35.999,46.77036545,8.27970087,4.00,1959.347,,0.000,,14,17,,
T,2023-02-24 11:50:36.999,46.77036545,8.27970087,4.00,1959.373,,0.000,,14,17,,
T,2023-02-24 11:50:37.999,46.77036545,8.27970087,4.00,1959.370,,0.000,,14,17,,
T,2023-02-24 11:50:38.999,46.77036545,8.27970087,4.00,1959.347,,0.000,,14,17,,
T,2023-02-24 11:50:39.999,46.77036545,8.27970087,4.00,1959.340,,0.000,,14,17,,
T,2023-02-24 11:50:40.999,46.77036545,8.27970087,4.00,1959.228,,0.000,,14,17,,
T,2023-02-24 11:50:41.999,46.77036545,8.27970087,4.00,1959.152,,0.000,,14,17,,
T,2023-02-24 11:50:42.999,46.77036545,8.27970087,4.00,1959.091,,0.000,,14,17,,
T,2023-02-24 11:50:43.999,46.77036545,8.27970087,6.00,1959.094,,0.000,,14,17,,
T,2023-02-24 11:50:44.999,46.77036545,8.27970087,6.00,1959.135,,0.000,,14,17,,
T,2023-02-24 11:50:45.999,46.77036545,8.27970087,6.00,1959.074,,0.000,,13,17,,
T,2023-02-24 11:50:46.999,46.77036545,8.27970087,6.00,1958.937,,0.000,,14,17,,
T,2023-02-24 11:50:47.999,46.77036545,8.27970087,6.00,1958.767,,0.000,,14,17,,
T,2023-02-24 11:50:48.999,46.77036545,8.27970087,6.00,1958.756,,0.000,,14,17,,
T,2023-02-24 11:50:49.999,46.77036545,8.27970087,6.00,1958.747,,0.000,,14,17,,
T,2023-02-24 11:50:50.999,46.77036545,8.27970087,4.00,1958.778,,0.000,,14,17,,
T,2023-02-24 11:50:51.999,46.77036545,8.27970087,4.00,1958.746,,0.000,,14,17,,
T,2023-02-24 11:50:52.999,46.77036545,8.27970087,4.00,1958.731,,0.000,,14,18,,
T,2023-02-24 11:50:53.999,46.77036545,8.27970087,4.00,1958.704,,0.000,,14,17,,
T,2023-02-24 11:50:54.999,46.77036545,8.27970087,4.00,1958.724,,0.000,,14,18,,
T,2023-02-24 11:50:55.999,46.77036545,8.27970087,4.00,1958.668,,0.000,,13,17,,
T,2023-02-24 11:50:56.999,46.77036545,8.27970087,4.00,1958.653,,0.000,,14,17,,
T,2023-02-24 11:50:57.999,46.77036545,8.27970087,4.00,1958.629,,0.000,,14,17,,
T,2023-02-24 11:50:58.999,46.77036545,8.27970087,4.00,1958.638,,0.000,,14,17,,
T,2023-02-24 11:50:59.999,46.77036545,8.27970087,4.00,1958.603,,0.000,,14,18,,
T,2023-02-24 11:51:00.999,46.77036545,8.27970087,4.00,1958.613,,0.000,,14,17,,
T,2023-02-24 11:51:01.999,46.77036545,8.27970087,4.00,1958.609,,0.000,,14,17,,
T,2023-02-24 11:51:02.999,46.77036545,8.27970087,4.00,1958.606,,0.000,,14,17,,
T,2023-02-24 11:51:03.999,46.77036545,8.27970087,4.00,1958.518,,0.000,,14,17,,
T,2023-02-24 11:51:04.999,46.77036545,8.27970087,4.00,1958.445,,0.000,,14,17,,
T,2023-02-24 11:51:05.999,46.77036545,8.27970087,4.00,1958.388,,0.000,,14,17,,
T,2023-02-24 11:51:06.999,46.77036545,8.27970087,4.00,1958.273,,0.000,,14,17,,
T,2023-02-24 11:51:07.999,46.77036545,8.27970087,4.00,1958.188,,0.000,,14,18,,
T,2023-02-24 11:51:08.999,46.77036545,8.27970087,4.00,1958.108,,0.000,,14,17,,
T,2023-02-24 11:51:09.999,46.77036545,8.27970087,4.00,1958.031,,0.000,,14,18,,
T,2023-02-24 11:51:10.999,46.77036545,8.27970087,4.00,1957.976,,0.000,,14,17,,
T,2023-02-24 11:51:11.999,46.77036545,8.27970087,4.00,1957.895,,0.000,,14,17,,
T,2023-02-24 11:51:12.999,46.77036545,8.27970087,4.00,1957.796,,0.000,,13,18,,
T,2023-02-24 11:51:13.999,46.77036545,8.27970087,4.00,1957.763,,0.000,,14,17,,
T,2023-02-24 11:51:14.999,46.77036545,8.27970087,4.00,1957.687,,0.000,,14,17,,
T,2023-02-24 11:51:15.999,46.77036545,8.27970087,4.00,1957.659,,0.000,,14,17,,
